s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,10469,0.299553200590894,1.0,1
<A_ACCEPTED | 0>,A_DECLINED,<A_DECLINED | 48>,1.0,0.0,10,0.012863824138353266,0.4256281972349948,0
<W_Call_missing_information | 128>,W_Assess_application,<W_Assess_application | 128>,0.75,0.0,3,0.033604540992431556,0.17984081852510791,1
<W_Call_missing_information | 128>,W_Call_missing_information,<O_SENT_BACK | 128>,0.0555555555555555,0.0,2,0.029251357597163883,0.9269625051147781,0
<W_Call_missing_information | 128>,W_Call_missing_information,<W_Call_missing_information | 128>,0.9166666666666666,0.0,33,0.029251357597163883,0.9269625051147781,0
<W_Call_missing_information | 128>,W_Call_missing_information,<W_Call_missing_information | 16>,0.0277777777777777,0.0,1,0.029251357597163883,0.9269625051147781,0
<W_Call_missing_information | 129>,W_Assess_application,<W_Assess_application | 129>,1.0,0.0,3,0.000490670089682454,0.1355246470766871,1
<W_Call_missing_information | 129>,W_Call_missing_information,<W_Call_missing_information | 129>,1.0,0.0,28,0.00041929481694447335,0.8545351056874642,0
<W_Call_missing_information | 130>,A_DECLINED,<O_DECLINED | 118>,1.0,0.0,2,0.001256896973465129,0.0906594777770402,0
<W_Call_missing_information | 130>,O_CANCELLED,<A_CANCELLED | 62>,0.2,0.0,1,0.008184015640474235,0.2234388228143227,0
<W_Call_missing_information | 130>,O_CANCELLED,<O_CANCELLED | 130>,0.8,0.0,4,0.008184015640474235,0.2234388228143227,0
<W_Call_missing_information | 130>,W_Assess_application,<O_ACCEPTED | 130>,0.2826086956521739,0.0,13,0.279712009061398,0.969917939897936,1
<W_Call_missing_information | 130>,W_Assess_application,<O_ACCEPTED | 34>,0.0652173913043478,0.0,3,0.279712009061398,0.969917939897936,1
<W_Call_missing_information | 130>,W_Assess_application,<O_ACCEPTED | 55>,0.0434782608695652,0.0,2,0.279712009061398,0.969917939897936,1
<W_Call_missing_information | 130>,W_Assess_application,<W_Assess_application | 109>,0.0217391304347826,0.0,1,0.279712009061398,0.969917939897936,1
<W_Call_missing_information | 130>,W_Assess_application,<W_Assess_application | 130>,0.5652173913043478,0.0,26,0.279712009061398,0.969917939897936,1
<W_Call_missing_information | 130>,W_Assess_application,<W_Assess_application | 34>,0.0217391304347826,0.0,1,0.279712009061398,0.969917939897936,1
<W_Call_missing_information | 130>,W_Call_missing_information,<A_CANCELLED | 130>,0.0045871559633027,0.0,1,0.275002492847102,0.9999999950557208,0
<W_Call_missing_information | 130>,W_Call_missing_information,<A_CANCELLED | 13>,0.0045871559633027,0.0,1,0.275002492847102,0.9999999950557208,0
<W_Call_missing_information | 130>,W_Call_missing_information,<W_Call_missing_information | 109>,0.0045871559633027,0.0,1,0.275002492847102,0.9999999950557208,0
<W_Call_missing_information | 130>,W_Call_missing_information,<W_Call_missing_information | 130>,0.926605504587156,0.0,202,0.275002492847102,0.9999999950557208,0
<W_Call_missing_information | 130>,W_Call_missing_information,<W_Call_missing_information | 13>,0.0229357798165137,0.0,5,0.275002492847102,0.9999999950557208,0
<W_Call_missing_information | 130>,W_Call_missing_information,<W_Call_missing_information | 34>,0.0275229357798165,0.0,6,0.275002492847102,0.9999999950557208,0
<W_Call_missing_information | 130>,W_Call_missing_information,<W_Call_missing_information | 55>,0.0091743119266055,0.0,2,0.275002492847102,0.9999999950557208,0
<W_Call_missing_information | 134>,A_APPROVED,<A_APPROVED | 134>,1.0,0.0,1,0.0010097323082422492,0.04542326652127837,0
<W_Call_missing_information | 134>,A_DECLINED,<O_DECLINED | 95>,1.0,0.0,1,0.00022847956396104517,0.04542326652127837,0
<W_Call_missing_information | 134>,O_CANCELLED,<O_CANCELLED | 134>,0.5,0.0,1,0.00018450054754083457,0.0906594777770402,0
<W_Call_missing_information | 134>,O_CANCELLED,<O_CANCELLED | 5>,0.5,0.0,1,0.00018450054754083457,0.0906594777770402,0
<W_Call_missing_information | 134>,W_Assess_application,<O_ACCEPTED | 102>,0.5,0.0,1,0.041475099356972314,0.0906594777770402,0
<W_Call_missing_information | 134>,W_Assess_application,<O_ACCEPTED | 19>,0.5,0.0,1,0.041475099356972314,0.0906594777770402,0
<W_Call_missing_information | 134>,W_Call_missing_information,<A_CANCELLED | 134>,0.014018691588785,0.0,3,0.2535628000470464,0.9999999928874022,1
<W_Call_missing_information | 134>,W_Call_missing_information,<O_ACCEPTED | 5>,0.0046728971962616,0.0,1,0.2535628000470464,0.9999999928874022,1
<W_Call_missing_information | 134>,W_Call_missing_information,<O_SENT_BACK | 134>,0.0934579439252336,0.0,20,0.2535628000470464,0.9999999928874022,1
<W_Call_missing_information | 134>,W_Call_missing_information,<O_SENT_BACK | 81>,0.0420560747663551,0.0,9,0.2535628000470464,0.9999999928874022,1
<W_Call_missing_information | 134>,W_Call_missing_information,<W_Call_missing_information | 134>,0.6915887850467289,0.0,148,0.2535628000470464,0.9999999928874022,1
<W_Call_missing_information | 134>,W_Call_missing_information,<W_Call_missing_information | 5>,0.0514018691588785,0.0,11,0.2535628000470464,0.9999999928874022,1
<W_Call_missing_information | 134>,W_Call_missing_information,<W_Call_missing_information | 63>,0.0093457943925233,0.0,2,0.2535628000470464,0.9999999928874022,1
<W_Call_missing_information | 134>,W_Call_missing_information,<W_Call_missing_information | 81>,0.0934579439252336,0.0,20,0.2535628000470464,0.9999999928874022,1
<W_Call_missing_information | 137>,W_Assess_application,<O_ACCEPTED | 137>,0.5,0.0,2,0.023796618882409144,0.17984081852510791,1
<W_Call_missing_information | 137>,W_Assess_application,<W_Assess_application | 137>,0.5,0.0,2,0.023796618882409144,0.17984081852510791,1
<W_Call_missing_information | 137>,W_Call_missing_information,<W_Call_missing_information | 137>,1.0,0.0,16,0.0147870761135784,0.6213939966282038,0
<W_Call_missing_information | 13>,A_DECLINED,<O_DECLINED | 118>,1.0,0.0,2,0.001256896973465129,0.0906594777770402,0
<W_Call_missing_information | 13>,END,<END | 13>,1.0,0.0408227939096065,1,0.0018543046478992754,0.04542326652127837,0
<W_Call_missing_information | 13>,O_CANCELLED,<O_CANCELLED | 13>,1.0,0.0,5,0.008768422293820443,0.2234388228143227,0
<W_Call_missing_information | 13>,W_Assess_application,<O_ACCEPTED | 34>,0.375,0.0,15,0.3063738847158335,0.948656827300346,1
<W_Call_missing_information | 13>,W_Assess_application,<O_ACCEPTED | 77>,0.025,0.0,1,0.3063738847158335,0.948656827300346,1
<W_Call_missing_information | 13>,W_Assess_application,<O_ACCEPTED | 97>,0.025,0.0,1,0.3063738847158335,0.948656827300346,1
<W_Call_missing_information | 13>,W_Assess_application,<W_Assess_application | 13>,0.575,0.0,23,0.3063738847158335,0.948656827300346,1
<W_Call_missing_information | 13>,W_Call_missing_information,<A_CANCELLED | 13>,0.0122699386503067,0.0,4,0.2877606797218818,0.9999999999997308,0
<W_Call_missing_information | 13>,W_Call_missing_information,<A_CANCELLED | 77>,0.0030674846625766,0.0,1,0.2877606797218818,0.9999999999997308,0
<W_Call_missing_information | 13>,W_Call_missing_information,<W_Call_missing_information | 13>,0.9294478527607362,0.0,303,0.2877606797218818,0.9999999999997308,0
<W_Call_missing_information | 13>,W_Call_missing_information,<W_Call_missing_information | 77>,0.0552147239263803,0.0,18,0.2877606797218818,0.9999999999997308,0
<W_Call_missing_information | 16>,W_Assess_application,<W_Assess_application | 16>,1.0,0.0,1,9.474451698749491e-05,0.04542326652127837,1
<W_Call_missing_information | 16>,W_Call_missing_information,<A_CANCELLED | 16>,0.037037037037037,0.0,1,7.838766679915512e-05,0.8417864326559865,0
<W_Call_missing_information | 16>,W_Call_missing_information,<W_Call_missing_information | 16>,0.9629629629629628,0.0,26,7.838766679915512e-05,0.8417864326559865,0
<W_Call_missing_information | 19>,O_CANCELLED,<O_CANCELLED | 19>,0.75,0.0,3,6.9347156071567e-05,0.17984081852510791,0
<W_Call_missing_information | 19>,O_CANCELLED,<O_CANCELLED | 39>,0.25,0.0,1,6.9347156071567e-05,0.17984081852510791,0
<W_Call_missing_information | 19>,W_Assess_application,<O_ACCEPTED | 19>,0.5,0.0,4,0.1535600085327088,0.3484130125386121,0
<W_Call_missing_information | 19>,W_Assess_application,<W_Assess_application | 19>,0.5,0.0,4,0.1535600085327088,0.3484130125386121,0
<W_Call_missing_information | 19>,W_Call_missing_information,<O_ACCEPTED | 19>,0.0344827586206896,0.0,2,0.1800066927189993,0.9897931537435654,1
<W_Call_missing_information | 19>,W_Call_missing_information,<W_Call_missing_information | 128>,0.0344827586206896,0.0,2,0.1800066927189993,0.9897931537435654,1
<W_Call_missing_information | 19>,W_Call_missing_information,<W_Call_missing_information | 19>,0.896551724137931,0.0,52,0.1800066927189993,0.9897931537435654,1
<W_Call_missing_information | 19>,W_Call_missing_information,<W_Call_missing_information | 39>,0.0344827586206896,0.0,2,0.1800066927189993,0.9897931537435654,1
<W_Call_missing_information | 1>,A_DECLINED,<O_DECLINED | 95>,1.0,0.0,4,0.0009046014288683019,0.17984081852510791,0
<W_Call_missing_information | 1>,O_CANCELLED,<O_CANCELLED | 1>,1.0,0.0,8,0.042924611247530206,0.3484130125386121,0
<W_Call_missing_information | 1>,W_Assess_application,<O_ACCEPTED | 1>,0.2906976744186046,0.0,25,0.4460614127653762,0.9991956185083893,1
<W_Call_missing_information | 1>,W_Assess_application,<O_ACCEPTED | 63>,0.0116279069767441,0.0,1,0.4460614127653762,0.9991956185083893,1
<W_Call_missing_information | 1>,W_Assess_application,<W_Assess_application | 1>,0.6744186046511628,0.0,58,0.4460614127653762,0.9991956185083893,1
<W_Call_missing_information | 1>,W_Assess_application,<W_Assess_application | 63>,0.0232558139534883,0.0,2,0.4460614127653762,0.9991956185083893,1
<W_Call_missing_information | 1>,W_Call_missing_information,<A_CANCELLED | 1>,0.0243161094224924,0.0,8,0.42007459262093205,0.999999999999795,0
<W_Call_missing_information | 1>,W_Call_missing_information,<O_ACCEPTED | 1>,0.0121580547112462,0.0,4,0.42007459262093205,0.999999999999795,0
<W_Call_missing_information | 1>,W_Call_missing_information,<O_ACCEPTED | 63>,0.0030395136778115,0.0,1,0.42007459262093205,0.999999999999795,0
<W_Call_missing_information | 1>,W_Call_missing_information,<W_Call_missing_information | 102>,0.0060790273556231,0.0,2,0.42007459262093205,0.999999999999795,0
<W_Call_missing_information | 1>,W_Call_missing_information,<W_Call_missing_information | 1>,0.9027355623100304,0.0,297,0.42007459262093205,0.999999999999795,0
<W_Call_missing_information | 1>,W_Call_missing_information,<W_Call_missing_information | 34>,0.0030395136778115,0.0,1,0.42007459262093205,0.999999999999795,0
<W_Call_missing_information | 1>,W_Call_missing_information,<W_Call_missing_information | 63>,0.0486322188449848,0.0,16,0.42007459262093205,0.999999999999795,0
<W_Call_missing_information | 20>,O_CANCELLED,<O_CANCELLED | 40>,0.5,0.0,1,0.00038691133647361474,0.0906594777770402,0
<W_Call_missing_information | 20>,O_CANCELLED,<O_CANCELLED | 98>,0.5,0.0,1,0.00038691133647361474,0.0906594777770402,0
<W_Call_missing_information | 20>,W_Assess_application,<O_ACCEPTED | 40>,0.3333333333333333,0.0,1,0.03585116265083735,0.1355246470766871,0
<W_Call_missing_information | 20>,W_Assess_application,<W_Assess_application | 102>,0.6666666666666666,0.0,2,0.03585116265083735,0.1355246470766871,0
<W_Call_missing_information | 20>,W_Call_missing_information,<W_Call_missing_information | 102>,0.1206896551724138,0.0,7,0.22931043136564705,0.9897931537435654,1
<W_Call_missing_information | 20>,W_Call_missing_information,<W_Call_missing_information | 134>,0.1379310344827586,0.0,8,0.22931043136564705,0.9897931537435654,1
<W_Call_missing_information | 20>,W_Call_missing_information,<W_Call_missing_information | 40>,0.2241379310344827,0.0,13,0.22931043136564705,0.9897931537435654,1
<W_Call_missing_information | 20>,W_Call_missing_information,<W_Call_missing_information | 98>,0.5172413793103449,0.0,30,0.22931043136564705,0.9897931537435654,1
<W_Call_missing_information | 25>,A_DECLINED,<O_DECLINED | 118>,1.0,0.0,6,0.003690034786112172,0.26616073850966515,0
<W_Call_missing_information | 25>,O_CANCELLED,<O_CANCELLED | 25>,1.0,0.0,4,0.013857450199134116,0.17984081852510791,0
<W_Call_missing_information | 25>,W_Assess_application,<O_ACCEPTED | 130>,0.0133333333333333,0.0,1,0.3748291469877408,0.997814974429232,1
<W_Call_missing_information | 25>,W_Assess_application,<O_ACCEPTED | 25>,0.28,0.0,21,0.3748291469877408,0.997814974429232,1
<W_Call_missing_information | 25>,W_Assess_application,<O_ACCEPTED | 34>,0.0133333333333333,0.0,1,0.3748291469877408,0.997814974429232,1
<W_Call_missing_information | 25>,W_Assess_application,<O_ACCEPTED | 97>,0.0933333333333333,0.0,7,0.3748291469877408,0.997814974429232,1
<W_Call_missing_information | 25>,W_Assess_application,<W_Assess_application | 10>,0.0133333333333333,0.0,1,0.3748291469877408,0.997814974429232,1
<W_Call_missing_information | 25>,W_Assess_application,<W_Assess_application | 25>,0.5066666666666667,0.0,38,0.3748291469877408,0.997814974429232,1
<W_Call_missing_information | 25>,W_Assess_application,<W_Assess_application | 34>,0.0133333333333333,0.0,1,0.3748291469877408,0.997814974429232,1
<W_Call_missing_information | 25>,W_Assess_application,<W_Assess_application | 97>,0.0666666666666666,0.0,5,0.3748291469877408,0.997814974429232,1
<W_Call_missing_information | 25>,W_Call_missing_information,<A_CANCELLED | 10>,0.0027397260273972,0.0,1,0.36914106822654175,0.9999999999999922,0
<W_Call_missing_information | 25>,W_Call_missing_information,<A_CANCELLED | 130>,0.0027397260273972,0.0,1,0.36914106822654175,0.9999999999999922,0
<W_Call_missing_information | 25>,W_Call_missing_information,<A_CANCELLED | 13>,0.0027397260273972,0.0,1,0.36914106822654175,0.9999999999999922,0
<W_Call_missing_information | 25>,W_Call_missing_information,<A_CANCELLED | 25>,0.0082191780821917,0.0,3,0.36914106822654175,0.9999999999999922,0
<W_Call_missing_information | 25>,W_Call_missing_information,<O_ACCEPTED | 25>,0.0082191780821917,0.0,3,0.36914106822654175,0.9999999999999922,0
<W_Call_missing_information | 25>,W_Call_missing_information,<W_Call_missing_information | 10>,0.0383561643835616,0.0,14,0.36914106822654175,0.9999999999999922,0
<W_Call_missing_information | 25>,W_Call_missing_information,<W_Call_missing_information | 130>,0.0082191780821917,0.0,3,0.36914106822654175,0.9999999999999922,0
<W_Call_missing_information | 25>,W_Call_missing_information,<W_Call_missing_information | 13>,0.0191780821917808,0.0,7,0.36914106822654175,0.9999999999999922,0
<W_Call_missing_information | 25>,W_Call_missing_information,<W_Call_missing_information | 25>,0.8657534246575342,0.0,316,0.36914106822654175,0.9999999999999922,0
<W_Call_missing_information | 25>,W_Call_missing_information,<W_Call_missing_information | 34>,0.0027397260273972,0.0,1,0.36914106822654175,0.9999999999999922,0
<W_Call_missing_information | 25>,W_Call_missing_information,<W_Call_missing_information | 97>,0.0410958904109589,0.0,15,0.36914106822654175,0.9999999999999922,0
<W_Call_missing_information | 26>,A_DECLINED,<O_DECLINED | 118>,1.0,0.0,2,0.001256896973465129,0.0906594777770402,0
<W_Call_missing_information | 26>,O_CANCELLED,<O_CANCELLED | 26>,1.0,0.0,9,0.020858826682898023,0.38770050866125383,0
<W_Call_missing_information | 26>,W_Assess_application,<O_ACCEPTED | 1>,1.0,0.0,1,0.022019833454073857,0.04542326652127837,0
<W_Call_missing_information | 26>,W_Call_missing_information,<A_CANCELLED | 26>,0.00390625,0.0,1,0.2979691215970549,0.9999999998437525,1
<W_Call_missing_information | 26>,W_Call_missing_information,<O_ACCEPTED | 26>,0.0078125,0.0,2,0.2979691215970549,0.9999999998437525,1
<W_Call_missing_information | 26>,W_Call_missing_information,<O_ACCEPTED | 81>,0.00390625,0.0,1,0.2979691215970549,0.9999999998437525,1
<W_Call_missing_information | 26>,W_Call_missing_information,<O_SENT_BACK | 26>,0.1640625,0.0,42,0.2979691215970549,0.9999999998437525,1
<W_Call_missing_information | 26>,W_Call_missing_information,<O_SENT_BACK | 81>,0.0078125,0.0,2,0.2979691215970549,0.9999999998437525,1
<W_Call_missing_information | 26>,W_Call_missing_information,<W_Call_missing_information | 134>,0.015625,0.0,4,0.2979691215970549,0.9999999998437525,1
<W_Call_missing_information | 26>,W_Call_missing_information,<W_Call_missing_information | 1>,0.00390625,0.0,1,0.2979691215970549,0.9999999998437525,1
<W_Call_missing_information | 26>,W_Call_missing_information,<W_Call_missing_information | 26>,0.75390625,0.0,193,0.2979691215970549,0.9999999998437525,1
<W_Call_missing_information | 26>,W_Call_missing_information,<W_Call_missing_information | 81>,0.0390625,0.0,10,0.2979691215970549,0.9999999998437525,1
<W_Call_missing_information | 34>,END,<END | 34>,0.5,0.0407835319133579,1,0.003688639893772558,0.0906594777770402,0
<W_Call_missing_information | 34>,END,<END | 77>,0.5,0.0405899766092495,1,0.003688639893772558,0.0906594777770402,0
<W_Call_missing_information | 34>,O_CANCELLED,<O_CANCELLED | 34>,1.0,0.0,3,0.0015360002307498709,0.1355246470766871,0
<W_Call_missing_information | 34>,W_Assess_application,<O_ACCEPTED | 34>,0.2916666666666667,0.0,7,0.29853046602721955,0.7972097086650385,1
<W_Call_missing_information | 34>,W_Assess_application,<W_Assess_application | 34>,0.625,0.0,15,0.29853046602721955,0.7972097086650385,1
<W_Call_missing_information | 34>,W_Assess_application,<W_Assess_application | 77>,0.0833333333333333,0.0,2,0.29853046602721955,0.7972097086650385,1
<W_Call_missing_information | 34>,W_Call_missing_information,<A_CANCELLED | 77>,0.0057471264367816,0.0,1,0.27087335742327734,0.9999997300515366,0
<W_Call_missing_information | 34>,W_Call_missing_information,<O_ACCEPTED | 34>,0.0114942528735632,0.0,2,0.27087335742327734,0.9999997300515366,0
<W_Call_missing_information | 34>,W_Call_missing_information,<O_ACCEPTED | 77>,0.0057471264367816,0.0,1,0.27087335742327734,0.9999997300515366,0
<W_Call_missing_information | 34>,W_Call_missing_information,<W_Call_missing_information | 109>,0.0172413793103448,0.0,3,0.27087335742327734,0.9999997300515366,0
<W_Call_missing_information | 34>,W_Call_missing_information,<W_Call_missing_information | 126>,0.0057471264367816,0.0,1,0.27087335742327734,0.9999997300515366,0
<W_Call_missing_information | 34>,W_Call_missing_information,<W_Call_missing_information | 34>,0.8735632183908046,0.0,152,0.27087335742327734,0.9999997300515366,0
<W_Call_missing_information | 34>,W_Call_missing_information,<W_Call_missing_information | 77>,0.0804597701149425,0.0,14,0.27087335742327734,0.9999997300515366,0
<W_Call_missing_information | 36>,O_CANCELLED,<O_CANCELLED | 62>,1.0,0.0,1,0.008972240535556609,0.04542326652127837,0
<W_Call_missing_information | 36>,W_Assess_application,<A_CANCELLED | 62>,0.125,0.0,1,0.11893854019813004,0.3484130125386121,0
<W_Call_missing_information | 36>,W_Assess_application,<O_ACCEPTED | 62>,0.125,0.0,1,0.11893854019813004,0.3484130125386121,0
<W_Call_missing_information | 36>,W_Assess_application,<W_Assess_application | 62>,0.75,0.0,6,0.11893854019813004,0.3484130125386121,0
<W_Call_missing_information | 36>,W_Call_missing_information,<A_CANCELLED | 62>,0.0064516129032258,0.0,1,0.38585784393939,0.9999984814622149,1
<W_Call_missing_information | 36>,W_Call_missing_information,<O_ACCEPTED | 1>,0.0064516129032258,0.0,1,0.38585784393939,0.9999984814622149,1
<W_Call_missing_information | 36>,W_Call_missing_information,<O_SENT_BACK | 26>,0.0064516129032258,0.0,1,0.38585784393939,0.9999984814622149,1
<W_Call_missing_information | 36>,W_Call_missing_information,<W_Call_missing_information | 1>,0.0387096774193548,0.0,6,0.38585784393939,0.9999984814622149,1
<W_Call_missing_information | 36>,W_Call_missing_information,<W_Call_missing_information | 26>,0.1677419354838709,0.0,26,0.38585784393939,0.9999984814622149,1
<W_Call_missing_information | 36>,W_Call_missing_information,<W_Call_missing_information | 62>,0.7741935483870968,0.0,120,0.38585784393939,0.9999984814622149,1
<W_Call_missing_information | 39>,O_CANCELLED,<O_CANCELLED | 39>,1.0,0.0,2,2.8971935801637276e-05,0.0906594777770402,0
<W_Call_missing_information | 39>,W_Assess_application,<A_CANCELLED | 39>,0.0588235294117647,0.0,1,0.03892814002879498,0.6485125142138398,1
<W_Call_missing_information | 39>,W_Assess_application,<O_ACCEPTED | 39>,0.2352941176470588,0.0,4,0.03892814002879498,0.6485125142138398,1
<W_Call_missing_information | 39>,W_Assess_application,<W_Assess_application | 39>,0.7058823529411765,0.0,12,0.03892814002879498,0.6485125142138398,1
<W_Call_missing_information | 39>,W_Call_missing_information,<A_CANCELLED | 39>,0.0204081632653061,0.0,2,0.037763229266193674,0.9997297272365864,0
<W_Call_missing_information | 39>,W_Call_missing_information,<W_Call_missing_information | 126>,0.010204081632653,0.0,1,0.037763229266193674,0.9997297272365864,0
<W_Call_missing_information | 39>,W_Call_missing_information,<W_Call_missing_information | 39>,0.9693877551020408,0.0,95,0.037763229266193674,0.9997297272365864,0
<W_Call_missing_information | 40>,O_CANCELLED,<O_CANCELLED | 40>,1.0,0.0,1,0.0002935924366251531,0.04542326652127837,0
<W_Call_missing_information | 40>,W_Assess_application,<O_ACCEPTED | 19>,0.0555555555555555,0.0,1,0.11667975622182,0.6740790585953568,0
<W_Call_missing_information | 40>,W_Assess_application,<O_ACCEPTED | 40>,0.2222222222222222,0.0,4,0.11667975622182,0.6740790585953568,0
<W_Call_missing_information | 40>,W_Assess_application,<W_Assess_application | 40>,0.6666666666666666,0.0,12,0.11667975622182,0.6740790585953568,0
<W_Call_missing_information | 40>,W_Assess_application,<W_Assess_application | 63>,0.0555555555555555,0.0,1,0.11667975622182,0.6740790585953568,0
<W_Call_missing_information | 40>,W_Call_missing_information,<O_ACCEPTED | 40>,0.0133333333333333,0.0,1,0.1648184862910613,0.997814974429232,1
<W_Call_missing_information | 40>,W_Call_missing_information,<O_SENT_BACK | 40>,0.0266666666666666,0.0,2,0.1648184862910613,0.997814974429232,1
<W_Call_missing_information | 40>,W_Call_missing_information,<W_Call_missing_information | 40>,0.9333333333333332,0.0,70,0.1648184862910613,0.997814974429232,1
<W_Call_missing_information | 40>,W_Call_missing_information,<W_Call_missing_information | 63>,0.0133333333333333,0.0,1,0.1648184862910613,0.997814974429232,1
<W_Call_missing_information | 40>,W_Call_missing_information,<W_Call_missing_information | 98>,0.0133333333333333,0.0,1,0.1648184862910613,0.997814974429232,1
<W_Call_missing_information | 49>,A_DECLINED,<O_DECLINED | 49>,0.5,0.0,1,0.00022800911887007163,0.0906594777770402,0
<W_Call_missing_information | 49>,A_DECLINED,<O_DECLINED | 95>,0.5,0.0,1,0.00022800911887007163,0.0906594777770402,0
<W_Call_missing_information | 49>,O_CANCELLED,<O_CANCELLED | 49>,1.0,0.0,2,2.181206372660542e-06,0.0906594777770402,0
<W_Call_missing_information | 49>,W_Call_missing_information,<A_CANCELLED | 49>,0.017391304347826,0.0,2,0.07182115400152948,0.9999423676831146,1
<W_Call_missing_information | 49>,W_Call_missing_information,<O_SENT_BACK | 49>,0.0869565217391304,0.0,10,0.07182115400152948,0.9999423676831146,1
<W_Call_missing_information | 49>,W_Call_missing_information,<W_Call_missing_information | 123>,0.008695652173913,0.0,1,0.07182115400152948,0.9999423676831146,1
<W_Call_missing_information | 49>,W_Call_missing_information,<W_Call_missing_information | 49>,0.8869565217391304,0.0,102,0.07182115400152948,0.9999423676831146,1
<W_Call_missing_information | 4>,A_DECLINED,<O_DECLINED | 118>,1.0,0.0,5,0.0030977409867791773,0.2234388228143227,0
<W_Call_missing_information | 4>,O_CANCELLED,<O_CANCELLED | 117>,0.1666666666666666,0.0,1,0.032292557755044506,0.26616073850966515,0
<W_Call_missing_information | 4>,O_CANCELLED,<O_CANCELLED | 25>,0.5,0.0,3,0.032292557755044506,0.26616073850966515,0
<W_Call_missing_information | 4>,O_CANCELLED,<O_CANCELLED | 65>,0.3333333333333333,0.0,2,0.032292557755044506,0.26616073850966515,0
<W_Call_missing_information | 4>,W_Assess_application,<O_ACCEPTED | 25>,0.3333333333333333,0.0,7,0.29185050980231264,0.7418339635443313,0
<W_Call_missing_information | 4>,W_Assess_application,<O_ACCEPTED | 65>,0.238095238095238,0.0,5,0.29185050980231264,0.7418339635443313,0
<W_Call_missing_information | 4>,W_Assess_application,<W_Assess_application | 25>,0.1904761904761904,0.0,4,0.29185050980231264,0.7418339635443313,0
<W_Call_missing_information | 4>,W_Assess_application,<W_Assess_application | 34>,0.0476190476190476,0.0,1,0.29185050980231264,0.7418339635443313,0
<W_Call_missing_information | 4>,W_Assess_application,<W_Assess_application | 65>,0.1904761904761904,0.0,4,0.29185050980231264,0.7418339635443313,0
<W_Call_missing_information | 4>,W_Call_missing_information,<O_ACCEPTED | 65>,0.0042735042735042,0.0,1,0.38546113246232355,0.9999999988454787,1
<W_Call_missing_information | 4>,W_Call_missing_information,<W_Call_missing_information | 117>,0.0555555555555555,0.0,13,0.38546113246232355,0.9999999988454787,1
<W_Call_missing_information | 4>,W_Call_missing_information,<W_Call_missing_information | 130>,0.0128205128205128,0.0,3,0.38546113246232355,0.9999999988454787,1
<W_Call_missing_information | 4>,W_Call_missing_information,<W_Call_missing_information | 25>,0.2905982905982906,0.0,68,0.38546113246232355,0.9999999988454787,1
<W_Call_missing_information | 4>,W_Call_missing_information,<W_Call_missing_information | 65>,0.6324786324786325,0.0,148,0.38546113246232355,0.9999999988454787,1
<W_Call_missing_information | 4>,W_Call_missing_information,<W_Call_missing_information | 97>,0.0042735042735042,0.0,1,0.38546113246232355,0.9999999988454787,1
<W_Call_missing_information | 50>,W_Call_missing_information,<A_CANCELLED | 50>,0.1428571428571428,0.0,2,1.575932288225342e-05,0.5624185091066973,1
<W_Call_missing_information | 50>,W_Call_missing_information,<W_Call_missing_information | 50>,0.8571428571428571,0.0,12,1.575932288225342e-05,0.5624185091066973,1
<W_Call_missing_information | 51>,A_DECLINED,<O_DECLINED | 118>,1.0,0.0,7,0.004268178128953782,0.30786198741775384,0
<W_Call_missing_information | 51>,O_CANCELLED,<O_CANCELLED | 117>,1.0,0.0,9,0.08265084556835202,0.38770050866125383,0
<W_Call_missing_information | 51>,W_Assess_application,<O_ACCEPTED | 117>,0.4857142857142857,0.0,17,0.38838187784054345,0.9202886021082206,0
<W_Call_missing_information | 51>,W_Assess_application,<O_ACCEPTED | 65>,0.0285714285714285,0.0,1,0.38838187784054345,0.9202886021082206,0
<W_Call_missing_information | 51>,W_Assess_application,<W_Assess_application | 117>,0.4857142857142857,0.0,17,0.38838187784054345,0.9202886021082206,0
<W_Call_missing_information | 51>,W_Call_missing_information,<A_CANCELLED | 117>,0.0075614366729678,0.0,4,0.41472215041587174,1.0,1
<W_Call_missing_information | 51>,W_Call_missing_information,<O_ACCEPTED | 117>,0.0018903591682419,0.0,1,0.41472215041587174,1.0,1
<W_Call_missing_information | 51>,W_Call_missing_information,<W_Call_missing_information | 117>,0.9678638941398866,0.0,512,0.41472215041587174,1.0,1
<W_Call_missing_information | 51>,W_Call_missing_information,<W_Call_missing_information | 65>,0.0207939508506616,0.0,11,0.41472215041587174,1.0,1
<W_Call_missing_information | 51>,W_Call_missing_information,<W_Call_missing_information | 97>,0.0018903591682419,0.0,1,0.41472215041587174,1.0,1
<W_Call_missing_information | 55>,A_DECLINED,<O_DECLINED | 95>,1.0,0.0,1,0.00022847956396104517,0.04542326652127837,0
<W_Call_missing_information | 55>,O_CANCELLED,<O_CANCELLED | 55>,1.0,0.0,1,0.0001385443332843298,0.04542326652127837,0
<W_Call_missing_information | 55>,W_Assess_application,<O_ACCEPTED | 55>,0.25,0.0,4,0.046293734459144614,0.6213939966282038,1
<W_Call_missing_information | 55>,W_Assess_application,<W_Assess_application | 55>,0.75,0.0,12,0.046293734459144614,0.6213939966282038,1
<W_Call_missing_information | 55>,W_Call_missing_information,<W_Call_missing_information | 109>,0.01,0.0,1,0.04511512241741787,0.999774654232203,0
