s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,22496,0.6783908862666221,1.0,1
<A_Accepted | 15>,O_CreateOffer,<O_CreateOffer | 15>,0.9838082901554404,0.0,1519,0.6150012434812812,0.9999999999999925,1
<W_Callincompletefiles | 48>,A_Incomplete,<O_Accepted | 48>,0.0780141843971631,0.0,11,0.3207061846401031,0.9080206925626305,1
<W_Callincompletefiles | 48>,A_Incomplete,<O_Accepted | 52>,0.1489361702127659,0.0,21,0.3207061846401031,0.9080206925626305,1
<W_Callincompletefiles | 4>,A_Incomplete,<A_Cancelled | 4>,0.0303030303030303,0.0,2,0.18656278634841308,0.6104745110951364,1
<W_Callincompletefiles | 4>,A_Incomplete,<A_Incomplete | 4>,0.5,0.0,33,0.18656278634841308,0.6104745110951364,1
<W_Callincompletefiles | 4>,A_Incomplete,<A_Incomplete | 80>,0.0151515151515151,0.0,1,0.18656278634841308,0.6104745110951364,1
<W_Callincompletefiles | 4>,A_Incomplete,<O_Accepted | 4>,0.3333333333333333,0.0,22,0.18656278634841308,0.6104745110951364,1
<W_Callincompletefiles | 4>,A_Incomplete,<O_Accepted | 80>,0.0303030303030303,0.0,2,0.18656278634841308,0.6104745110951364,1
<W_Callincompletefiles | 4>,A_Incomplete,<O_Returned | 4>,0.0909090909090909,0.0,6,0.18656278634841308,0.6104745110951364,1
<W_Callincompletefiles | 50>,A_Incomplete,<A_Incomplete | 18>,1.0,0.0,1,0.0011222348800166218,0.010752273781519883,1
<W_Callincompletefiles | 52>,A_Incomplete,<A_Cancelled | 52>,0.0144927536231884,0.0,1,0.2201867787116927,0.6303131113539708,1
<W_Callincompletefiles | 52>,A_Incomplete,<A_Incomplete | 4>,0.0289855072463768,0.0,2,0.2201867787116927,0.6303131113539708,1
<W_Callincompletefiles | 52>,A_Incomplete,<A_Incomplete | 52>,0.5797101449275363,0.0,40,0.2201867787116927,0.6303131113539708,1
<W_Callincompletefiles | 52>,A_Incomplete,<A_Incomplete | 75>,0.072463768115942,0.0,5,0.2201867787116927,0.6303131113539708,1
<W_Callincompletefiles | 52>,A_Incomplete,<O_Accepted | 52>,0.2898550724637681,0.0,20,0.2201867787116927,0.6303131113539708,1
<W_Callincompletefiles | 52>,A_Incomplete,<O_Accepted | 75>,0.0144927536231884,0.0,1,0.2201867787116927,0.6303131113539708,1
<W_Callincompletefiles | 57>,A_Incomplete,<A_Cancelled | 48>,0.0869565217391304,0.0,2,0.02302109459113459,0.24239008208229895,1
<W_Callincompletefiles | 57>,A_Incomplete,<A_Cancelled | 61>,0.0434782608695652,0.0,1,0.02302109459113459,0.24239008208229895,1
<W_Callincompletefiles | 57>,A_Incomplete,<A_Incomplete | 57>,0.3478260869565217,0.0,8,0.02302109459113459,0.24239008208229895,1
<W_Callincompletefiles | 57>,A_Incomplete,<A_Incomplete | 66>,0.0434782608695652,0.0,1,0.02302109459113459,0.24239008208229895,1
<W_Callincompletefiles | 57>,A_Incomplete,<A_Incomplete | 96>,0.0434782608695652,0.0,1,0.02302109459113459,0.24239008208229895,1
<W_Callincompletefiles | 57>,A_Incomplete,<O_Returned | 18>,0.0869565217391304,0.0,2,0.02302109459113459,0.24239008208229895,1
<W_Callincompletefiles | 57>,A_Incomplete,<O_Returned | 33>,0.0434782608695652,0.0,1,0.02302109459113459,0.24239008208229895,1
<W_Callincompletefiles | 57>,A_Incomplete,<O_Returned | 48>,0.217391304347826,0.0,5,0.02302109459113459,0.24239008208229895,1
<W_Callincompletefiles | 57>,A_Incomplete,<O_Returned | 61>,0.0434782608695652,0.0,1,0.02302109459113459,0.24239008208229895,1
<W_Callincompletefiles | 57>,A_Incomplete,<O_Returned | 73>,0.0434782608695652,0.0,1,0.02302109459113459,0.24239008208229895,1
<W_Callincompletefiles | 5>,A_Incomplete,<A_Cancelled | 45>,0.0013049151805132,0.0,3,0.7763959784507674,1.0,1
<W_Callincompletefiles | 5>,A_Incomplete,<A_Cancelled | 48>,0.0082644628099173,0.0,19,0.7763959784507674,1.0,1
<W_Callincompletefiles | 5>,A_Incomplete,<A_Cancelled | 49>,0.0191387559808612,0.0,44,0.7763959784507674,1.0,1
<W_Callincompletefiles | 5>,A_Incomplete,<A_Cancelled | 61>,0.0013049151805132,0.0,3,0.7763959784507674,1.0,1
<W_Callincompletefiles | 5>,A_Incomplete,<A_Incomplete | 14>,0.006959547629404,0.0,16,0.7763959784507674,1.0,1
<W_Callincompletefiles | 5>,A_Incomplete,<A_Incomplete | 45>,0.0026098303610265,0.0,6,0.7763959784507674,1.0,1
<W_Callincompletefiles | 5>,A_Incomplete,<A_Incomplete | 66>,0.7638103523270987,0.0,1756,0.7763959784507674,1.0,1
<W_Callincompletefiles | 5>,A_Incomplete,<O_Accepted | 41>,0.0039147455415398,0.0,9,0.7763959784507674,1.0,1
<W_Callincompletefiles | 5>,A_Incomplete,<O_Accepted | 45>,0.0104393214441061,0.0,24,0.7763959784507674,1.0,1
<W_Callincompletefiles | 5>,A_Incomplete,<O_Accepted | 47>,0.0008699434536755,0.0,2,0.7763959784507674,1.0,1
<W_Callincompletefiles | 5>,A_Incomplete,<O_Accepted | 48>,0.0282731622444541,0.0,65,0.7763959784507674,1.0,1
<W_Callincompletefiles | 5>,A_Incomplete,<O_Accepted | 49>,0.122662026968247,0.0,282,0.7763959784507674,1.0,1
<W_Callincompletefiles | 5>,A_Incomplete,<O_Accepted | 61>,0.0187037842540234,0.0,43,0.7763959784507674,1.0,1
<W_Callincompletefiles | 5>,A_Incomplete,<O_Returned | 45>,0.0008699434536755,0.0,2,0.7763959784507674,1.0,1
<W_Callincompletefiles | 5>,A_Incomplete,<O_Returned | 47>,0.0004349717268377,0.0,1,0.7763959784507674,1.0,1
<W_Callincompletefiles | 5>,A_Incomplete,<O_Returned | 49>,0.0095693779904306,0.0,22,0.7763959784507674,1.0,1
<W_Callincompletefiles | 5>,A_Incomplete,<O_Returned | 61>,0.0008699434536755,0.0,2,0.7763959784507674,1.0,1
<W_Callincompletefiles | 61>,A_Incomplete,<A_Cancelled | 61>,0.03125,0.0,4,0.4004595088871231,0.8801299765492847,1
<W_Callincompletefiles | 61>,A_Incomplete,<A_Cancelled | 73>,0.0078125,0.0,1,0.4004595088871231,0.8801299765492847,1
<W_Callincompletefiles | 61>,A_Incomplete,<A_Incomplete | 12>,0.015625,0.0,2,0.4004595088871231,0.8801299765492847,1
<W_Callincompletefiles | 61>,A_Incomplete,<A_Incomplete | 61>,0.6484375,0.0,83,0.4004595088871231,0.8801299765492847,1
<W_Callincompletefiles | 61>,A_Incomplete,<A_Incomplete | 73>,0.0546875,0.0,7,0.4004595088871231,0.8801299765492847,1
<W_Callincompletefiles | 61>,A_Incomplete,<O_Accepted | 52>,0.0078125,0.0,1,0.4004595088871231,0.8801299765492847,1
<W_Callincompletefiles | 61>,A_Incomplete,<O_Accepted | 61>,0.203125,0.0,26,0.4004595088871231,0.8801299765492847,1
<W_Callincompletefiles | 61>,A_Incomplete,<O_Accepted | 73>,0.0234375,0.0,3,0.4004595088871231,0.8801299765492847,1
<W_Callincompletefiles | 61>,A_Incomplete,<O_Returned | 61>,0.0078125,0.0,1,0.4004595088871231,0.8801299765492847,1
<W_Callincompletefiles | 63>,A_Incomplete,<A_Cancelled | 63>,0.0293040293040293,0.0,16,0.7527705428003567,0.9999840937152014,1
<W_Callincompletefiles | 63>,A_Incomplete,<A_Cancelled | 75>,0.0109890109890109,0.0,6,0.7527705428003567,0.9999840937152014,1
<W_Callincompletefiles | 63>,A_Incomplete,<A_Incomplete | 63>,0.4487179487179487,0.0,245,0.7527705428003567,0.9999840937152014,1
<W_Callincompletefiles | 63>,A_Incomplete,<A_Incomplete | 75>,0.1868131868131868,0.0,102,0.7527705428003567,0.9999840937152014,1
<W_Callincompletefiles | 63>,A_Incomplete,<O_Accepted | 63>,0.2326007326007326,0.0,127,0.7527705428003567,0.9999840937152014,1
<W_Callincompletefiles | 63>,A_Incomplete,<O_Accepted | 75>,0.0897435897435897,0.0,49,0.7527705428003567,0.9999840937152014,1
<W_Callincompletefiles | 63>,A_Incomplete,<O_Returned | 63>,0.0018315018315018,0.0,1,0.7527705428003567,0.9999840937152014,1
<W_Callincompletefiles | 64>,A_Incomplete,<A_Cancelled | 48>,0.0116959064327485,0.0,2,0.6383516077477533,0.950671134873424,1
<W_Callincompletefiles | 64>,A_Incomplete,<A_Cancelled | 49>,0.0175438596491228,0.0,3,0.6383516077477533,0.950671134873424,1
<W_Callincompletefiles | 64>,A_Incomplete,<A_Cancelled | 88>,0.0175438596491228,0.0,3,0.6383516077477533,0.950671134873424,1
<W_Callincompletefiles | 64>,A_Incomplete,<A_Incomplete | 66>,0.0292397660818713,0.0,5,0.6383516077477533,0.950671134873424,1
<W_Callincompletefiles | 64>,A_Incomplete,<A_Incomplete | 81>,0.2573099415204678,0.0,44,0.6383516077477533,0.950671134873424,1
<W_Callincompletefiles | 64>,A_Incomplete,<O_Accepted | 49>,0.0058479532163742,0.0,1,0.6383516077477533,0.950671134873424,1
<W_Callincompletefiles | 64>,A_Incomplete,<O_Returned | 45>,0.023391812865497,0.0,4,0.6383516077477533,0.950671134873424,1
<W_Callincompletefiles | 64>,A_Incomplete,<O_Returned | 47>,0.023391812865497,0.0,4,0.6383516077477533,0.950671134873424,1
<W_Callincompletefiles | 64>,A_Incomplete,<O_Returned | 48>,0.0409356725146198,0.0,7,0.6383516077477533,0.950671134873424,1
<W_Callincompletefiles | 64>,A_Incomplete,<O_Returned | 49>,0.0350877192982456,0.0,6,0.6383516077477533,0.950671134873424,1
<W_Callincompletefiles | 64>,A_Incomplete,<O_Returned | 61>,0.0292397660818713,0.0,5,0.6383516077477533,0.950671134873424,1
<W_Callincompletefiles | 64>,A_Incomplete,<O_Returned | 88>,0.5087719298245614,0.0,87,0.6383516077477533,0.950671134873424,1
<W_Callincompletefiles | 68>,A_Incomplete,<A_Cancelled | 68>,0.0512820512820512,0.0,4,0.2517671347574509,0.6851250173773398,1
<W_Callincompletefiles | 68>,A_Incomplete,<A_Incomplete | 68>,0.5384615384615384,0.0,42,0.2517671347574509,0.6851250173773398,1
<W_Callincompletefiles | 68>,A_Incomplete,<A_Incomplete | 75>,0.0128205128205128,0.0,1,0.2517671347574509,0.6851250173773398,1
<W_Callincompletefiles | 68>,A_Incomplete,<A_Incomplete | 80>,0.0256410256410256,0.0,2,0.2517671347574509,0.6851250173773398,1
<W_Callincompletefiles | 68>,A_Incomplete,<O_Accepted | 4>,0.0128205128205128,0.0,1,0.2517671347574509,0.6851250173773398,1
<W_Callincompletefiles | 68>,A_Incomplete,<O_Accepted | 68>,0.3205128205128205,0.0,25,0.2517671347574509,0.6851250173773398,1
<W_Callincompletefiles | 68>,A_Incomplete,<O_Returned | 68>,0.0256410256410256,0.0,2,0.2517671347574509,0.6851250173773398,1
<W_Callincompletefiles | 68>,A_Incomplete,<O_Returned | 80>,0.0128205128205128,0.0,1,0.2517671347574509,0.6851250173773398,1
<W_Callincompletefiles | 73>,A_Incomplete,<A_Cancelled | 73>,0.0117647058823529,0.0,1,0.21473055543474034,0.7230363323804724,1
<W_Callincompletefiles | 73>,A_Incomplete,<A_Incomplete | 4>,0.0823529411764705,0.0,7,0.21473055543474034,0.7230363323804724,1
<W_Callincompletefiles | 73>,A_Incomplete,<A_Incomplete | 73>,0.5294117647058824,0.0,45,0.21473055543474034,0.7230363323804724,1
<W_Callincompletefiles | 73>,A_Incomplete,<O_Accepted | 4>,0.0705882352941176,0.0,6,0.21473055543474034,0.7230363323804724,1
<W_Callincompletefiles | 73>,A_Incomplete,<O_Accepted | 73>,0.2823529411764706,0.0,24,0.21473055543474034,0.7230363323804724,1
<W_Callincompletefiles | 73>,A_Incomplete,<O_Returned | 73>,0.0235294117647058,0.0,2,0.21473055543474034,0.7230363323804724,1
<W_Callincompletefiles | 75>,A_Incomplete,<A_Cancelled | 75>,0.0784313725490196,0.0,8,0.4667729247022001,0.799337312036408,1
<W_Callincompletefiles | 75>,A_Incomplete,<A_Incomplete | 75>,0.5980392156862745,0.0,61,0.4667729247022001,0.799337312036408,1
<W_Callincompletefiles | 75>,A_Incomplete,<O_Accepted | 4>,0.0098039215686274,0.0,1,0.4667729247022001,0.799337312036408,1
<W_Callincompletefiles | 75>,A_Incomplete,<O_Accepted | 75>,0.3137254901960784,0.0,32,0.4667729247022001,0.799337312036408,1
<W_Callincompletefiles | 76>,A_Incomplete,<A_Cancelled | 4>,0.0040322580645161,0.0,1,0.6667052416110975,0.9903904942256809,1
<W_Callincompletefiles | 76>,A_Incomplete,<A_Cancelled | 76>,0.0201612903225806,0.0,5,0.6667052416110975,0.9903904942256809,1
<W_Callincompletefiles | 76>,A_Incomplete,<A_Incomplete | 4>,0.0120967741935483,0.0,3,0.6667052416110975,0.9903904942256809,1
<W_Callincompletefiles | 76>,A_Incomplete,<A_Incomplete | 75>,0.0201612903225806,0.0,5,0.6667052416110975,0.9903904942256809,1
<W_Callincompletefiles | 76>,A_Incomplete,<A_Incomplete | 76>,0.6088709677419355,0.0,151,0.6667052416110975,0.9903904942256809,1
<W_Callincompletefiles | 76>,A_Incomplete,<O_Accepted | 4>,0.0201612903225806,0.0,5,0.6667052416110975,0.9903904942256809,1
<W_Callincompletefiles | 76>,A_Incomplete,<O_Accepted | 76>,0.2903225806451613,0.0,72,0.6667052416110975,0.9903904942256809,1
<W_Callincompletefiles | 76>,A_Incomplete,<O_Returned | 4>,0.0080645161290322,0.0,2,0.6667052416110975,0.9903904942256809,1
<W_Callincompletefiles | 76>,A_Incomplete,<O_Returned | 76>,0.0161290322580645,0.0,4,0.6667052416110975,0.9903904942256809,1
<W_Callincompletefiles | 80>,A_Incomplete,<A_Cancelled | 80>,0.0344827586206896,0.0,1,0.01120467078293512,0.3020991436377415,1
<W_Callincompletefiles | 80>,A_Incomplete,<A_Incomplete | 80>,0.6551724137931034,0.0,19,0.01120467078293512,0.3020991436377415,1
<W_Callincompletefiles | 80>,A_Incomplete,<O_Accepted | 80>,0.2758620689655172,0.0,8,0.01120467078293512,0.3020991436377415,1
<W_Callincompletefiles | 80>,A_Incomplete,<O_Returned | 80>,0.0344827586206896,0.0,1,0.01120467078293512,0.3020991436377415,1
<W_Callincompletefiles | 82>,A_Incomplete,<A_Incomplete | 45>,1.0,0.0,1,0.0029807477068357273,0.010752273781519883,1
<W_Callincompletefiles | 88>,A_Incomplete,<A_Cancelled | 88>,0.0298507462686567,0.0,2,0.27399994651307125,0.6171756506454185,1
<W_Callincompletefiles | 88>,A_Incomplete,<A_Incomplete | 13>,0.0149253731343283,0.0,1,0.27399994651307125,0.6171756506454185,1
<W_Callincompletefiles | 88>,A_Incomplete,<A_Incomplete | 88>,0.6268656716417911,0.0,42,0.27399994651307125,0.6171756506454185,1
<W_Callincompletefiles | 88>,A_Incomplete,<O_Accepted | 13>,0.0149253731343283,0.0,1,0.27399994651307125,0.6171756506454185,1
<W_Callincompletefiles | 88>,A_Incomplete,<O_Accepted | 28>,0.0597014925373134,0.0,4,0.27399994651307125,0.6171756506454185,1
<W_Callincompletefiles | 88>,A_Incomplete,<O_Returned | 13>,0.0149253731343283,0.0,1,0.27399994651307125,0.6171756506454185,1
<W_Callincompletefiles | 88>,A_Incomplete,<O_Returned | 88>,0.2388059701492537,0.0,16,0.27399994651307125,0.6171756506454185,1
<W_Callincompletefiles | 95>,A_Incomplete,<A_Incomplete | 95>,0.7,0.0,14,0.0009109772913962483,0.21179868913183864,1
<W_Callincompletefiles | 95>,A_Incomplete,<O_Accepted | 95>,0.3,0.0,6,0.0009109772913962483,0.21179868913183864,1
<W_Callincompletefiles | 96>,A_Incomplete,<A_Cancelled | 18>,0.0118110236220472,0.0,3,0.44072730752627737,0.9915488515704157,1
<W_Callincompletefiles | 96>,A_Incomplete,<A_Cancelled | 45>,0.0039370078740157,0.0,1,0.44072730752627737,0.9915488515704157,1
<W_Callincompletefiles | 96>,A_Incomplete,<A_Cancelled | 48>,0.0078740157480314,0.0,2,0.44072730752627737,0.9915488515704157,1
<W_Callincompletefiles | 96>,A_Incomplete,<A_Cancelled | 73>,0.0039370078740157,0.0,1,0.44072730752627737,0.9915488515704157,1
<W_Callincompletefiles | 96>,A_Incomplete,<A_Incomplete | 18>,0.0196850393700787,0.0,5,0.44072730752627737,0.9915488515704157,1
<W_Callincompletefiles | 96>,A_Incomplete,<A_Incomplete | 33>,0.0236220472440944,0.0,6,0.44072730752627737,0.9915488515704157,1
<W_Callincompletefiles | 96>,A_Incomplete,<A_Incomplete | 45>,0.0078740157480314,0.0,2,0.44072730752627737,0.9915488515704157,1
<W_Callincompletefiles | 96>,A_Incomplete,<A_Incomplete | 66>,0.1023622047244094,0.0,26,0.44072730752627737,0.9915488515704157,1
<W_Callincompletefiles | 96>,A_Incomplete,<A_Incomplete | 95>,0.0196850393700787,0.0,5,0.44072730752627737,0.9915488515704157,1
<W_Callincompletefiles | 96>,A_Incomplete,<A_Incomplete | 96>,0.6062992125984252,0.0,154,0.44072730752627737,0.9915488515704157,1
<W_Callincompletefiles | 96>,A_Incomplete,<O_Accepted | 18>,0.0669291338582677,0.0,17,0.44072730752627737,0.9915488515704157,1
<W_Callincompletefiles | 96>,A_Incomplete,<O_Accepted | 33>,0.0078740157480314,0.0,2,0.44072730752627737,0.9915488515704157,1
<W_Callincompletefiles | 96>,A_Incomplete,<O_Accepted | 48>,0.0196850393700787,0.0,5,0.44072730752627737,0.9915488515704157,1
<W_Callincompletefiles | 96>,A_Incomplete,<O_Accepted | 61>,0.0590551181102362,0.0,15,0.44072730752627737,0.9915488515704157,1
<W_Callincompletefiles | 96>,A_Incomplete,<O_Accepted | 73>,0.0118110236220472,0.0,3,0.44072730752627737,0.9915488515704157,1
<W_Callincompletefiles | 96>,A_Incomplete,<O_Accepted | 95>,0.0118110236220472,0.0,3,0.44072730752627737,0.9915488515704157,1
<W_Callincompletefiles | 96>,A_Incomplete,<O_Returned | 18>,0.0078740157480314,0.0,2,0.44072730752627737,0.9915488515704157,1
<W_Callincompletefiles | 96>,A_Incomplete,<O_Returned | 33>,0.0039370078740157,0.0,1,0.44072730752627737,0.9915488515704157,1
<W_Callincompletefiles | 96>,A_Incomplete,<O_Returned | 61>,0.0039370078740157,0.0,1,0.44072730752627737,0.9915488515704157,1
<W_Completeapplication | 15>,A_Accepted,<A_Accepted | 36>,1.0,0.0,12058,0.6144225049676827,1.0,1
<W_Completeapplication | 15>,O_CreateOffer,<O_CreateOffer | 59>,1.0,0.0,26,0.16743455358488984,0.27250695952692716,0
<W_Completeapplication | 15>,W_Shortenedcompletion,<W_Shortenedcompletion | 36>,1.0,0.0,16,0.021092842708095423,0.17036544741829707,0
<W_Completeapplication | 17>,O_CreateOffer,<O_CreateOffer | 17>,1.0,0.0,1,0.00730140761267902,0.010752273781519883,1
<W_Completeapplication | 29>,A_Concept,<A_Concept | 86>,1.0,0.0,6115,0.6783966021023738,1.0,1
<W_Completeapplication | 3>,A_Denied,<O_Refused | 3>,1.0,0.0,1,7.358470461224467e-05,0.010752273781519883,0
<W_Completeapplication | 3>,O_Cancelled,<A_Cancelled | 3>,1.0,0.0,1,0.001746163167305208,0.010752273781519883,0
<W_Completeapplication | 3>,O_CreateOffer,<O_CreateOffer | 3>,1.0,0.0,2,0.012967895258118074,0.021502061679769424,0
<W_Completeapplication | 3>,O_Sent(mailandonline),<O_Sent(mailandonline) | 3>,1.0,0.0,11,0.07248098610186839,0.11773105986804056,1
<W_Completeapplication | 40>,A_Concept,<A_Concept | 84>,0.9769230769230768,0.0,2667,0.6156760102802117,1.0,1
<W_Completeapplication | 40>,A_Concept,<A_Concept | 86>,0.023076923076923,0.0,63,0.6156760102802117,1.0,1
<W_Completeapplication | 59>,O_CreateOffer,<O_CreateOffer | 59>,1.0,0.0,12,0.07884331411632658,0.12832089523249735,1
<W_Completeapplication | 84>,A_Concept,<A_Concept | 84>,1.0,0.0,1,0.006603986575018084,0.010752273781519883,1
<W_Completeapplication | 8>,A_Accepted,<A_Accepted | 8>,1.0,0.0,7,0.051015472327515944,0.07512699606178952,1
<W_Completeapplication | 8>,W_Completeapplication,<W_Completeapplication | 8>,1.0,0.0,1,0.0005485323162702718,0.010752273781519883,0
<W_Handleleads | 40>,A_Concept,<A_Concept | 40>,1.0,0.0,242,0.6082813500733016,0.9890742375616726,0
<W_Handleleads | 40>,W_Completeapplication,<W_Completeapplication | 40>,0.9996251874062968,0.0,2667,0.6154453338420842,1.0,1
<W_Handleleads | 40>,W_Completeapplication,<W_Completeapplication | 84>,0.0003748125937031,0.0,1,0.6154453338420842,1.0,1
<W_Handleleads | 40>,W_Handleleads,<W_Handleleads | 40>,1.0,0.0,1,0.006617436512627414,0.010752273781519883,0
<W_PersonalLoancollection | 10>,A_Denied,<O_Refused | 43>,1.0,0.0,1,4.1233230099095806e-05,0.010752273781519883,1
<W_PersonalLoancollection | 69>,END,<END | 69>,1.0,0.9429119942362968,1,0.01013844791390756,0.010752273781519883,1
<W_Shortenedcompletion | 15>,A_Accepted,<A_Accepted | 15>,1.0,0.0,11,0.07240468555001889,0.11773105986804056,1
<W_Shortenedcompletion | 15>,W_Completeapplication,<W_Completeapplication | 15>,1.0,0.0,2,0.013211350386305195,0.021502061679769424,0
<W_Shortenedcompletion | 23>,W_Validateapplication,<W_Validateapplication | 23>,1.0,0.0,1,0.007992132596147155,0.010752273781519883,1
<W_Shortenedcompletion | 2>,O_CreateOffer,<O_CreateOffer | 2>,1.0,0.0,2,0.012152826952607384,0.021502061679769424,0
<W_Shortenedcompletion | 2>,W_Validateapplication,<W_Validateapplication | 2>,1.0,0.0,12,0.10981333657418474,0.12832089523249735,1
<W_Shortenedcompletion | 36>,A_Accepted,<A_Accepted | 36>,1.0,0.0,19,0.1238093954362308,0.2015053069104995,1
<W_Shortenedcompletion | 3>,END,<END | 3>,1.0,0.0427978770460862,1,0.0004601744912673443,0.010752273781519883,1
<W_Shortenedcompletion | 59>,O_CreateOffer,<O_CreateOffer | 59>,1.0,0.0,4,0.026410513462374385,0.042984250079107444,1
<W_Shortenedcompletion | 90>,O_Cancelled,<A_Cancelled | 90>,1.0,0.0,1,0.00025261314676514024,0.010752273781519883,0
<W_Shortenedcompletion | 90>,O_CreateOffer,<O_CreateOffer | 90>,1.0,0.0,1,0.005817678275018672,0.010752273781519883,0
<W_Shortenedcompletion | 90>,W_Validateapplication,<W_Validateapplication | 90>,1.0,0.0,3,0.027796339209197555,0.03224688010985255,1
<W_Validateapplication | 10>,A_Denied,<O_Refused | 43>,1.0,0.0,20,0.0008122137011308035,0.21179868913183864,0
<W_Validateapplication | 10>,A_Validating,<A_Validating | 10>,1.0,0.0,1,0.00010172466343328462,0.010752273781519883,0
<W_Validateapplication | 10>,W_Assesspotentialfraud,<W_Assesspotentialfraud | 10>,1.0,0.0,2,0.004400553186395744,0.021502061679769424,0
<W_Validateapplication | 10>,W_Callincompletefiles,<W_Callincompletefiles | 10>,1.0,0.0,37,0.3326907945118865,0.37810737693397656,1
<W_Validateapplication | 10>,W_PersonalLoancollection,<W_PersonalLoancollection | 10>,1.0,0.0,1,4.4335097892188436e-07,0.010752273781519883,0
<W_Validateapplication | 10>,W_Validateapplication,<W_Validateapplication | 10>,1.0,0.0,4,0.014300464301598526,0.042984250079107444,0
<W_Validateapplication | 12>,A_Denied,<O_Refused | 56>,1.0,0.0,1,0.00010088178117298848,0.010752273781519883,0
<W_Validateapplication | 12>,A_Validating,<A_Validating | 12>,0.3048128342245989,0.0,114,0.619964223760497,0.9993575264186274,1
<W_Validateapplication | 12>,A_Validating,<A_Validating | 33>,0.0106951871657754,0.0,4,0.619964223760497,0.9993575264186274,1
<W_Validateapplication | 12>,A_Validating,<A_Validating | 63>,0.0026737967914438,0.0,1,0.619964223760497,0.9993575264186274,1
<W_Validateapplication | 12>,A_Validating,<A_Validating | 68>,0.0320855614973262,0.0,12,0.619964223760497,0.9993575264186274,1
<W_Validateapplication | 12>,A_Validating,<O_Accepted | 12>,0.393048128342246,0.0,147,0.619964223760497,0.9993575264186274,1
<W_Validateapplication | 12>,A_Validating,<O_Accepted | 33>,0.0133689839572192,0.0,5,0.619964223760497,0.9993575264186274,1
<W_Validateapplication | 12>,A_Validating,<O_Accepted | 52>,0.0026737967914438,0.0,1,0.619964223760497,0.9993575264186274,1
<W_Validateapplication | 12>,A_Validating,<O_Accepted | 68>,0.1336898395721925,0.0,50,0.619964223760497,0.9993575264186274,1
<W_Validateapplication | 12>,A_Validating,<O_Accepted | 75>,0.0080213903743315,0.0,3,0.619964223760497,0.9993575264186274,1
<W_Validateapplication | 12>,A_Validating,<O_Returned | 12>,0.0802139037433155,0.0,30,0.619964223760497,0.9993575264186274,1
<W_Validateapplication | 12>,A_Validating,<O_Returned | 68>,0.0187165775401069,0.0,7,0.619964223760497,0.9993575264186274,1
<W_Validateapplication | 13>,A_Validating,<A_Cancelled | 76>,0.0065359477124183,0.0,2,0.7351014068275132,0.9972299335613402,1
<W_Validateapplication | 13>,A_Validating,<A_Validating | 13>,0.0555555555555555,0.0,17,0.7351014068275132,0.9972299335613402,1
<W_Validateapplication | 13>,A_Validating,<A_Validating | 76>,0.4379084967320261,0.0,134,0.7351014068275132,0.9972299335613402,1
<W_Validateapplication | 13>,A_Validating,<O_Accepted | 63>,0.0032679738562091,0.0,1,0.7351014068275132,0.9972299335613402,1
<W_Validateapplication | 13>,A_Validating,<O_Accepted | 76>,0.4934640522875817,0.0,151,0.7351014068275132,0.9972299335613402,1
<W_Validateapplication | 13>,A_Validating,<O_Returned | 76>,0.0032679738562091,0.0,1,0.7351014068275132,0.9972299335613402,1
<W_Validateapplication | 13>,W_Assesspotentialfraud,<W_Assesspotentialfraud | 13>,1.0,0.0,2,0.0012454094344674911,0.021502061679769424,0
<W_Validateapplication | 13>,W_Callincompletefiles,<W_Callincompletefiles | 13>,1.0,0.0,4,0.03351893216155358,0.042984250079107444,0
<W_Validateapplication | 18>,A_Validating,<A_Validating | 18>,0.4358974358974359,0.0,51,0.2647156940736323,0.8505296366216707,1
<W_Validateapplication | 18>,A_Validating,<A_Validating | 4>,0.0085470085470085,0.0,1,0.2647156940736323,0.8505296366216707,1
<W_Validateapplication | 18>,A_Validating,<A_Validating | 52>,0.017094017094017,0.0,2,0.2647156940736323,0.8505296366216707,1
<W_Validateapplication | 18>,A_Validating,<A_Validating | 95>,0.0085470085470085,0.0,1,0.2647156940736323,0.8505296366216707,1
<W_Validateapplication | 18>,A_Validating,<O_Accepted | 18>,0.4017094017094017,0.0,47,0.2647156940736323,0.8505296366216707,1
<W_Validateapplication | 18>,A_Validating,<O_Accepted | 33>,0.0085470085470085,0.0,1,0.2647156940736323,0.8505296366216707,1
<W_Validateapplication | 18>,A_Validating,<O_Accepted | 4>,0.0085470085470085,0.0,1,0.2647156940736323,0.8505296366216707,1
<W_Validateapplication | 18>,A_Validating,<O_Accepted | 52>,0.0085470085470085,0.0,1,0.2647156940736323,0.8505296366216707,1
<W_Validateapplication | 18>,A_Validating,<O_Accepted | 73>,0.017094017094017,0.0,2,0.2647156940736323,0.8505296366216707,1
<W_Validateapplication | 18>,A_Validating,<O_Returned | 18>,0.0683760683760683,0.0,8,0.2647156940736323,0.8505296366216707,1
<W_Validateapplication | 18>,A_Validating,<O_Returned | 4>,0.0085470085470085,0.0,1,0.2647156940736323,0.8505296366216707,1
<W_Validateapplication | 18>,A_Validating,<O_Returned | 95>,0.0085470085470085,0.0,1,0.2647156940736323,0.8505296366216707,1
<W_Validateapplication | 18>,W_Callincompletefiles,<W_Callincompletefiles | 18>,0.5,0.0,1,0.0030374295188472836,0.021502061679769424,0
