s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,22496,0.7986666776202475,1.0,1
<A_Accepted | 15>,O_CreateOffer,<O_CreateOffer | 15>,0.9838082901554404,0.0,1519,0.7218002730910577,1.0,1
<W_Callincompletefiles | 5>,A_Incomplete,<A_Cancelled | 45>,0.0013049151805132,0.0,3,0.9106821758485959,1.0,1
<W_Callincompletefiles | 5>,A_Incomplete,<A_Cancelled | 48>,0.0082644628099173,0.0,19,0.9106821758485959,1.0,1
<W_Callincompletefiles | 5>,A_Incomplete,<A_Cancelled | 49>,0.0191387559808612,0.0,44,0.9106821758485959,1.0,1
<W_Callincompletefiles | 5>,A_Incomplete,<A_Cancelled | 61>,0.0013049151805132,0.0,3,0.9106821758485959,1.0,1
<W_Callincompletefiles | 5>,A_Incomplete,<A_Incomplete | 14>,0.006959547629404,0.0,16,0.9106821758485959,1.0,1
<W_Callincompletefiles | 5>,A_Incomplete,<A_Incomplete | 45>,0.0026098303610265,0.0,6,0.9106821758485959,1.0,1
<W_Callincompletefiles | 5>,A_Incomplete,<A_Incomplete | 66>,0.7638103523270987,0.0,1756,0.9106821758485959,1.0,1
<W_Callincompletefiles | 5>,A_Incomplete,<O_Accepted | 41>,0.0039147455415398,0.0,9,0.9106821758485959,1.0,1
<W_Callincompletefiles | 5>,A_Incomplete,<O_Accepted | 45>,0.0104393214441061,0.0,24,0.9106821758485959,1.0,1
<W_Callincompletefiles | 5>,A_Incomplete,<O_Accepted | 47>,0.0008699434536755,0.0,2,0.9106821758485959,1.0,1
<W_Callincompletefiles | 5>,A_Incomplete,<O_Accepted | 48>,0.0282731622444541,0.0,65,0.9106821758485959,1.0,1
<W_Callincompletefiles | 5>,A_Incomplete,<O_Accepted | 49>,0.122662026968247,0.0,282,0.9106821758485959,1.0,1
<W_Callincompletefiles | 5>,A_Incomplete,<O_Accepted | 61>,0.0187037842540234,0.0,43,0.9106821758485959,1.0,1
<W_Callincompletefiles | 5>,A_Incomplete,<O_Returned | 45>,0.0008699434536755,0.0,2,0.9106821758485959,1.0,1
<W_Callincompletefiles | 5>,A_Incomplete,<O_Returned | 47>,0.0004349717268377,0.0,1,0.9106821758485959,1.0,1
<W_Callincompletefiles | 5>,A_Incomplete,<O_Returned | 49>,0.0095693779904306,0.0,22,0.9106821758485959,1.0,1
<W_Callincompletefiles | 5>,A_Incomplete,<O_Returned | 61>,0.0008699434536755,0.0,2,0.9106821758485959,1.0,1
<W_Callincompletefiles | 61>,A_Incomplete,<A_Cancelled | 61>,0.03125,0.0,4,0.8740967788397824,0.9999997749296758,1
<W_Callincompletefiles | 61>,A_Incomplete,<A_Cancelled | 73>,0.0078125,0.0,1,0.8740967788397824,0.9999997749296758,1
<W_Callincompletefiles | 61>,A_Incomplete,<A_Incomplete | 12>,0.015625,0.0,2,0.8740967788397824,0.9999997749296758,1
<W_Callincompletefiles | 61>,A_Incomplete,<A_Incomplete | 61>,0.6484375,0.0,83,0.8740967788397824,0.9999997749296758,1
<W_Callincompletefiles | 61>,A_Incomplete,<A_Incomplete | 73>,0.0546875,0.0,7,0.8740967788397824,0.9999997749296758,1
<W_Callincompletefiles | 61>,A_Incomplete,<O_Accepted | 52>,0.0078125,0.0,1,0.8740967788397824,0.9999997749296758,1
<W_Callincompletefiles | 61>,A_Incomplete,<O_Accepted | 61>,0.203125,0.0,26,0.8740967788397824,0.9999997749296758,1
<W_Callincompletefiles | 61>,A_Incomplete,<O_Accepted | 73>,0.0234375,0.0,3,0.8740967788397824,0.9999997749296758,1
<W_Callincompletefiles | 61>,A_Incomplete,<O_Returned | 61>,0.0078125,0.0,1,0.8740967788397824,0.9999997749296758,1
<W_Callincompletefiles | 63>,A_Incomplete,<A_Cancelled | 63>,0.0293040293040293,0.0,16,0.8879031726212355,1.0,1
<W_Callincompletefiles | 63>,A_Incomplete,<A_Cancelled | 75>,0.0109890109890109,0.0,6,0.8879031726212355,1.0,1
<W_Callincompletefiles | 63>,A_Incomplete,<A_Incomplete | 63>,0.4487179487179487,0.0,245,0.8879031726212355,1.0,1
<W_Callincompletefiles | 63>,A_Incomplete,<A_Incomplete | 75>,0.1868131868131868,0.0,102,0.8879031726212355,1.0,1
<W_Callincompletefiles | 63>,A_Incomplete,<O_Accepted | 63>,0.2326007326007326,0.0,127,0.8879031726212355,1.0,1
<W_Callincompletefiles | 63>,A_Incomplete,<O_Accepted | 75>,0.0897435897435897,0.0,49,0.8879031726212355,1.0,1
<W_Callincompletefiles | 63>,A_Incomplete,<O_Returned | 63>,0.0018315018315018,0.0,1,0.8879031726212355,1.0,1
<W_Callincompletefiles | 64>,A_Incomplete,<A_Cancelled | 48>,0.0116959064327485,0.0,2,0.8653102571003568,0.9999999989577175,1
<W_Callincompletefiles | 64>,A_Incomplete,<A_Cancelled | 49>,0.0175438596491228,0.0,3,0.8653102571003568,0.9999999989577175,1
<W_Callincompletefiles | 64>,A_Incomplete,<A_Cancelled | 88>,0.0175438596491228,0.0,3,0.8653102571003568,0.9999999989577175,1
<W_Callincompletefiles | 64>,A_Incomplete,<A_Incomplete | 66>,0.0292397660818713,0.0,5,0.8653102571003568,0.9999999989577175,1
<W_Callincompletefiles | 64>,A_Incomplete,<A_Incomplete | 81>,0.2573099415204678,0.0,44,0.8653102571003568,0.9999999989577175,1
<W_Callincompletefiles | 64>,A_Incomplete,<O_Accepted | 49>,0.0058479532163742,0.0,1,0.8653102571003568,0.9999999989577175,1
<W_Callincompletefiles | 64>,A_Incomplete,<O_Returned | 45>,0.023391812865497,0.0,4,0.8653102571003568,0.9999999989577175,1
<W_Callincompletefiles | 64>,A_Incomplete,<O_Returned | 47>,0.023391812865497,0.0,4,0.8653102571003568,0.9999999989577175,1
<W_Callincompletefiles | 64>,A_Incomplete,<O_Returned | 48>,0.0409356725146198,0.0,7,0.8653102571003568,0.9999999989577175,1
<W_Callincompletefiles | 64>,A_Incomplete,<O_Returned | 49>,0.0350877192982456,0.0,6,0.8653102571003568,0.9999999989577175,1
<W_Callincompletefiles | 64>,A_Incomplete,<O_Returned | 61>,0.0292397660818713,0.0,5,0.8653102571003568,0.9999999989577175,1
<W_Callincompletefiles | 64>,A_Incomplete,<O_Returned | 88>,0.5087719298245614,0.0,87,0.8653102571003568,0.9999999989577175,1
<W_Callincompletefiles | 68>,A_Incomplete,<A_Cancelled | 68>,0.0512820512820512,0.0,4,0.7467638268067287,0.9998834174686777,1
<W_Callincompletefiles | 68>,A_Incomplete,<A_Incomplete | 68>,0.5384615384615384,0.0,42,0.7467638268067287,0.9998834174686777,1
<W_Callincompletefiles | 68>,A_Incomplete,<A_Incomplete | 75>,0.0128205128205128,0.0,1,0.7467638268067287,0.9998834174686777,1
<W_Callincompletefiles | 68>,A_Incomplete,<A_Incomplete | 80>,0.0256410256410256,0.0,2,0.7467638268067287,0.9998834174686777,1
<W_Callincompletefiles | 68>,A_Incomplete,<O_Accepted | 4>,0.0128205128205128,0.0,1,0.7467638268067287,0.9998834174686777,1
<W_Callincompletefiles | 68>,A_Incomplete,<O_Accepted | 68>,0.3205128205128205,0.0,25,0.7467638268067287,0.9998834174686777,1
<W_Callincompletefiles | 68>,A_Incomplete,<O_Returned | 68>,0.0256410256410256,0.0,2,0.7467638268067287,0.9998834174686777,1
<W_Callincompletefiles | 68>,A_Incomplete,<O_Returned | 80>,0.0128205128205128,0.0,1,0.7467638268067287,0.9998834174686777,1
<W_Callincompletefiles | 73>,A_Incomplete,<A_Cancelled | 73>,0.0117647058823529,0.0,1,0.8419932218965496,0.9999513995185134,1
<W_Callincompletefiles | 73>,A_Incomplete,<A_Incomplete | 4>,0.0823529411764705,0.0,7,0.8419932218965496,0.9999513995185134,1
<W_Callincompletefiles | 73>,A_Incomplete,<A_Incomplete | 73>,0.5294117647058824,0.0,45,0.8419932218965496,0.9999513995185134,1
<W_Callincompletefiles | 73>,A_Incomplete,<O_Accepted | 4>,0.0705882352941176,0.0,6,0.8419932218965496,0.9999513995185134,1
<W_Callincompletefiles | 73>,A_Incomplete,<O_Accepted | 73>,0.2823529411764706,0.0,24,0.8419932218965496,0.9999513995185134,1
<W_Callincompletefiles | 73>,A_Incomplete,<O_Returned | 73>,0.0235294117647058,0.0,2,0.8419932218965496,0.9999513995185134,1
<W_Callincompletefiles | 75>,A_Incomplete,<A_Cancelled | 75>,0.0784313725490196,0.0,8,0.8359832826187954,0.9999941953760296,1
<W_Callincompletefiles | 75>,A_Incomplete,<A_Incomplete | 75>,0.5980392156862745,0.0,61,0.8359832826187954,0.9999941953760296,1
<W_Callincompletefiles | 75>,A_Incomplete,<O_Accepted | 4>,0.0098039215686274,0.0,1,0.8359832826187954,0.9999941953760296,1
<W_Callincompletefiles | 75>,A_Incomplete,<O_Accepted | 75>,0.3137254901960784,0.0,32,0.8359832826187954,0.9999941953760296,1
<W_Callincompletefiles | 76>,A_Incomplete,<A_Cancelled | 4>,0.0040322580645161,0.0,1,0.8894591747098217,0.9999999999999312,1
<W_Callincompletefiles | 76>,A_Incomplete,<A_Cancelled | 76>,0.0201612903225806,0.0,5,0.8894591747098217,0.9999999999999312,1
<W_Callincompletefiles | 76>,A_Incomplete,<A_Incomplete | 4>,0.0120967741935483,0.0,3,0.8894591747098217,0.9999999999999312,1
<W_Callincompletefiles | 76>,A_Incomplete,<A_Incomplete | 75>,0.0201612903225806,0.0,5,0.8894591747098217,0.9999999999999312,1
<W_Callincompletefiles | 76>,A_Incomplete,<A_Incomplete | 76>,0.6088709677419355,0.0,151,0.8894591747098217,0.9999999999999312,1
<W_Callincompletefiles | 76>,A_Incomplete,<O_Accepted | 4>,0.0201612903225806,0.0,5,0.8894591747098217,0.9999999999999312,1
<W_Callincompletefiles | 76>,A_Incomplete,<O_Accepted | 76>,0.2903225806451613,0.0,72,0.8894591747098217,0.9999999999999312,1
<W_Callincompletefiles | 76>,A_Incomplete,<O_Returned | 4>,0.0080645161290322,0.0,2,0.8894591747098217,0.9999999999999312,1
<W_Callincompletefiles | 76>,A_Incomplete,<O_Returned | 76>,0.0161290322580645,0.0,4,0.8894591747098217,0.9999999999999312,1
<W_Callincompletefiles | 80>,A_Incomplete,<A_Cancelled | 80>,0.0344827586206896,0.0,1,0.4336270360847814,0.9480852856044063,1
<W_Callincompletefiles | 80>,A_Incomplete,<A_Incomplete | 80>,0.6551724137931034,0.0,19,0.4336270360847814,0.9480852856044063,1
<W_Callincompletefiles | 80>,A_Incomplete,<O_Accepted | 80>,0.2758620689655172,0.0,8,0.4336270360847814,0.9480852856044063,1
<W_Callincompletefiles | 80>,A_Incomplete,<O_Returned | 80>,0.0344827586206896,0.0,1,0.4336270360847814,0.9480852856044063,1
<W_Callincompletefiles | 82>,A_Incomplete,<A_Incomplete | 45>,1.0,0.0,1,0.05256152359583988,0.062418746747512466,1
<W_Callincompletefiles | 88>,A_Incomplete,<A_Cancelled | 88>,0.0298507462686567,0.0,2,0.8691088353394074,0.9995389865560137,1
<W_Callincompletefiles | 88>,A_Incomplete,<A_Incomplete | 13>,0.0149253731343283,0.0,1,0.8691088353394074,0.9995389865560137,1
<W_Callincompletefiles | 88>,A_Incomplete,<A_Incomplete | 88>,0.6268656716417911,0.0,42,0.8691088353394074,0.9995389865560137,1
<W_Callincompletefiles | 88>,A_Incomplete,<O_Accepted | 13>,0.0149253731343283,0.0,1,0.8691088353394074,0.9995389865560137,1
<W_Callincompletefiles | 88>,A_Incomplete,<O_Accepted | 28>,0.0597014925373134,0.0,4,0.8691088353394074,0.9995389865560137,1
<W_Callincompletefiles | 88>,A_Incomplete,<O_Returned | 13>,0.0149253731343283,0.0,1,0.8691088353394074,0.9995389865560137,1
<W_Callincompletefiles | 88>,A_Incomplete,<O_Returned | 88>,0.2388059701492537,0.0,16,0.8691088353394074,0.9995389865560137,1
<W_Callincompletefiles | 95>,A_Incomplete,<A_Incomplete | 95>,0.7,0.0,14,0.1729519028411748,0.8482836399575129,1
<W_Callincompletefiles | 95>,A_Incomplete,<O_Accepted | 95>,0.3,0.0,6,0.1729519028411748,0.8482836399575129,1
<W_Callincompletefiles | 96>,A_Incomplete,<A_Cancelled | 18>,0.0118110236220472,0.0,3,0.8186418793151802,0.9999999999999675,1
<W_Callincompletefiles | 96>,A_Incomplete,<A_Cancelled | 45>,0.0039370078740157,0.0,1,0.8186418793151802,0.9999999999999675,1
<W_Callincompletefiles | 96>,A_Incomplete,<A_Cancelled | 48>,0.0078740157480314,0.0,2,0.8186418793151802,0.9999999999999675,1
<W_Callincompletefiles | 96>,A_Incomplete,<A_Cancelled | 73>,0.0039370078740157,0.0,1,0.8186418793151802,0.9999999999999675,1
<W_Callincompletefiles | 96>,A_Incomplete,<A_Incomplete | 18>,0.0196850393700787,0.0,5,0.8186418793151802,0.9999999999999675,1
<W_Callincompletefiles | 96>,A_Incomplete,<A_Incomplete | 33>,0.0236220472440944,0.0,6,0.8186418793151802,0.9999999999999675,1
<W_Callincompletefiles | 96>,A_Incomplete,<A_Incomplete | 45>,0.0078740157480314,0.0,2,0.8186418793151802,0.9999999999999675,1
<W_Callincompletefiles | 96>,A_Incomplete,<A_Incomplete | 66>,0.1023622047244094,0.0,26,0.8186418793151802,0.9999999999999675,1
<W_Callincompletefiles | 96>,A_Incomplete,<A_Incomplete | 95>,0.0196850393700787,0.0,5,0.8186418793151802,0.9999999999999675,1
<W_Callincompletefiles | 96>,A_Incomplete,<A_Incomplete | 96>,0.6062992125984252,0.0,154,0.8186418793151802,0.9999999999999675,1
<W_Callincompletefiles | 96>,A_Incomplete,<O_Accepted | 18>,0.0669291338582677,0.0,17,0.8186418793151802,0.9999999999999675,1
<W_Callincompletefiles | 96>,A_Incomplete,<O_Accepted | 33>,0.0078740157480314,0.0,2,0.8186418793151802,0.9999999999999675,1
<W_Callincompletefiles | 96>,A_Incomplete,<O_Accepted | 48>,0.0196850393700787,0.0,5,0.8186418793151802,0.9999999999999675,1
<W_Callincompletefiles | 96>,A_Incomplete,<O_Accepted | 61>,0.0590551181102362,0.0,15,0.8186418793151802,0.9999999999999675,1
<W_Callincompletefiles | 96>,A_Incomplete,<O_Accepted | 73>,0.0118110236220472,0.0,3,0.8186418793151802,0.9999999999999675,1
<W_Callincompletefiles | 96>,A_Incomplete,<O_Accepted | 95>,0.0118110236220472,0.0,3,0.8186418793151802,0.9999999999999675,1
<W_Callincompletefiles | 96>,A_Incomplete,<O_Returned | 18>,0.0078740157480314,0.0,2,0.8186418793151802,0.9999999999999675,1
<W_Callincompletefiles | 96>,A_Incomplete,<O_Returned | 33>,0.0039370078740157,0.0,1,0.8186418793151802,0.9999999999999675,1
<W_Callincompletefiles | 96>,A_Incomplete,<O_Returned | 61>,0.0039370078740157,0.0,1,0.8186418793151802,0.9999999999999675,1
<W_Completeapplication | 15>,A_Accepted,<A_Accepted | 36>,1.0,0.0,12058,0.7215899328353054,1.0,1
<W_Completeapplication | 15>,O_CreateOffer,<O_CreateOffer | 59>,1.0,0.0,26,0.667720588552182,0.925346225311741,0
<W_Completeapplication | 15>,W_Shortenedcompletion,<W_Shortenedcompletion | 36>,1.0,0.0,16,0.4560247918380204,0.7615941559557649,0
<W_Completeapplication | 17>,O_CreateOffer,<O_CreateOffer | 17>,1.0,0.0,1,0.04990141031345821,0.062418746747512466,1
<W_Completeapplication | 29>,A_Concept,<A_Concept | 86>,1.0,0.0,6115,0.7986668185701618,1.0,1
<W_Completeapplication | 3>,A_Denied,<O_Refused | 3>,1.0,0.0,1,0.001960991205669409,0.062418746747512466,0
<W_Completeapplication | 3>,O_Cancelled,<A_Cancelled | 3>,1.0,0.0,1,0.04279987822026846,0.062418746747512466,0
<W_Completeapplication | 3>,O_CreateOffer,<O_CreateOffer | 3>,1.0,0.0,2,0.0894888079230087,0.12435300177159625,0
<W_Completeapplication | 3>,O_Sent(mailandonline),<O_Sent(mailandonline) | 3>,1.0,0.0,11,0.4304966001049197,0.5963735554792424,1
<W_Completeapplication | 40>,A_Concept,<A_Concept | 84>,0.9769230769230768,0.0,2667,0.7231205513299586,1.0,1
<W_Completeapplication | 40>,A_Concept,<A_Concept | 86>,0.023076923076923,0.0,63,0.7231205513299586,1.0,1
<W_Completeapplication | 59>,O_CreateOffer,<O_CreateOffer | 59>,1.0,0.0,12,0.45831713655444484,0.6351489523872873,1
<W_Completeapplication | 84>,A_Concept,<A_Concept | 84>,1.0,0.0,1,0.04502488871912047,0.062418746747512466,1
<W_Completeapplication | 8>,A_Accepted,<A_Accepted | 8>,1.0,0.0,7,0.3290345631274218,0.4115700556740225,1
<W_Completeapplication | 8>,W_Completeapplication,<W_Completeapplication | 8>,1.0,0.0,1,0.02053792389824653,0.062418746747512466,0
<W_Handleleads | 40>,A_Concept,<A_Concept | 40>,1.0,0.0,242,0.7218001252135259,0.9999999999998542,0
<W_Handleleads | 40>,W_Completeapplication,<W_Completeapplication | 40>,0.9996251874062968,0.0,2667,0.7228663178844253,1.0,1
<W_Handleleads | 40>,W_Completeapplication,<W_Completeapplication | 84>,0.0003748125937031,0.0,1,0.7228663178844253,1.0,1
<W_Handleleads | 40>,W_Handleleads,<W_Handleleads | 40>,1.0,0.0,1,0.04512040490855952,0.062418746747512466,0
<W_PersonalLoancollection | 10>,A_Denied,<O_Refused | 43>,1.0,0.0,1,0.0002393657936390883,0.062418746747512466,1
<W_PersonalLoancollection | 69>,END,<END | 69>,1.0,0.9429119942362968,1,0.05885538497342734,0.062418746747512466,1
<W_Shortenedcompletion | 15>,A_Accepted,<A_Accepted | 15>,1.0,0.0,11,0.43046255139677303,0.5963735554792424,1
<W_Shortenedcompletion | 15>,W_Completeapplication,<W_Completeapplication | 15>,1.0,0.0,2,0.08973186494282695,0.12435300177159625,0
<W_Shortenedcompletion | 23>,W_Validateapplication,<W_Validateapplication | 23>,1.0,0.0,1,0.055069032516542694,0.062418746747512466,1
<W_Shortenedcompletion | 2>,O_CreateOffer,<O_CreateOffer | 2>,1.0,0.0,2,0.10503007881790069,0.12435300177159625,0
<W_Shortenedcompletion | 2>,W_Validateapplication,<W_Validateapplication | 2>,1.0,0.0,12,0.568141633069979,0.6351489523872873,1
<W_Shortenedcompletion | 36>,A_Accepted,<A_Accepted | 36>,1.0,0.0,19,0.5987767044933766,0.8298019099859595,1
<W_Shortenedcompletion | 3>,END,<END | 3>,1.0,0.0427978770460862,1,0.0026713898486708317,0.062418746747512466,1
<W_Shortenedcompletion | 59>,O_CreateOffer,<O_CreateOffer | 59>,1.0,0.0,4,0.17673085914682748,0.24491866240370908,1
<W_Shortenedcompletion | 90>,O_Cancelled,<A_Cancelled | 90>,1.0,0.0,1,0.018152503243979996,0.062418746747512466,0
<W_Shortenedcompletion | 90>,O_CreateOffer,<O_CreateOffer | 90>,1.0,0.0,1,0.04559367852643179,0.062418746747512466,0
<W_Shortenedcompletion | 90>,W_Validateapplication,<W_Validateapplication | 90>,1.0,0.0,3,0.16809114086896182,0.18533319990813957,1
<W_Validateapplication | 10>,A_Denied,<O_Refused | 43>,1.0,0.0,20,0.0032530304962839827,0.8482836399575129,0
<W_Validateapplication | 10>,A_Validating,<A_Validating | 10>,1.0,0.0,1,0.0036010964990158103,0.062418746747512466,0
<W_Validateapplication | 10>,W_Assesspotentialfraud,<W_Assesspotentialfraud | 10>,1.0,0.0,2,0.11192828506236406,0.12435300177159625,0
<W_Validateapplication | 10>,W_Callincompletefiles,<W_Callincompletefiles | 10>,1.0,0.0,37,0.9063356325823138,0.9805830470370519,1
<W_Validateapplication | 10>,W_PersonalLoancollection,<W_PersonalLoancollection | 10>,1.0,0.0,1,1.4940912853175582e-05,0.062418746747512466,0
<W_Validateapplication | 10>,W_Validateapplication,<W_Validateapplication | 10>,1.0,0.0,4,0.22197850886858642,0.24491866240370908,0
<W_Validateapplication | 12>,A_Denied,<O_Refused | 56>,1.0,0.0,1,0.0013431082187887159,0.062418746747512466,0
<W_Validateapplication | 12>,A_Validating,<A_Validating | 12>,0.3048128342245989,0.0,114,0.8471567942464773,1.0,1
<W_Validateapplication | 12>,A_Validating,<A_Validating | 33>,0.0106951871657754,0.0,4,0.8471567942464773,1.0,1
<W_Validateapplication | 12>,A_Validating,<A_Validating | 63>,0.0026737967914438,0.0,1,0.8471567942464773,1.0,1
<W_Validateapplication | 12>,A_Validating,<A_Validating | 68>,0.0320855614973262,0.0,12,0.8471567942464773,1.0,1
<W_Validateapplication | 12>,A_Validating,<O_Accepted | 12>,0.393048128342246,0.0,147,0.8471567942464773,1.0,1
<W_Validateapplication | 12>,A_Validating,<O_Accepted | 33>,0.0133689839572192,0.0,5,0.8471567942464773,1.0,1
<W_Validateapplication | 12>,A_Validating,<O_Accepted | 52>,0.0026737967914438,0.0,1,0.8471567942464773,1.0,1
<W_Validateapplication | 12>,A_Validating,<O_Accepted | 68>,0.1336898395721925,0.0,50,0.8471567942464773,1.0,1
<W_Validateapplication | 12>,A_Validating,<O_Accepted | 75>,0.0080213903743315,0.0,3,0.8471567942464773,1.0,1
<W_Validateapplication | 12>,A_Validating,<O_Returned | 12>,0.0802139037433155,0.0,30,0.8471567942464773,1.0,1
<W_Validateapplication | 12>,A_Validating,<O_Returned | 68>,0.0187165775401069,0.0,7,0.8471567942464773,1.0,1
<W_Validateapplication | 13>,A_Validating,<A_Cancelled | 76>,0.0065359477124183,0.0,2,0.9020972145626099,1.0,1
<W_Validateapplication | 13>,A_Validating,<A_Validating | 13>,0.0555555555555555,0.0,17,0.9020972145626099,1.0,1
<W_Validateapplication | 13>,A_Validating,<A_Validating | 76>,0.4379084967320261,0.0,134,0.9020972145626099,1.0,1
<W_Validateapplication | 13>,A_Validating,<O_Accepted | 63>,0.0032679738562091,0.0,1,0.9020972145626099,1.0,1
<W_Validateapplication | 13>,A_Validating,<O_Accepted | 76>,0.4934640522875817,0.0,151,0.9020972145626099,1.0,1
<W_Validateapplication | 13>,A_Validating,<O_Returned | 76>,0.0032679738562091,0.0,1,0.9020972145626099,1.0,1
<W_Validateapplication | 13>,W_Assesspotentialfraud,<W_Assesspotentialfraud | 13>,1.0,0.0,2,0.046803486316693066,0.12435300177159625,0
<W_Validateapplication | 13>,W_Callincompletefiles,<W_Callincompletefiles | 13>,1.0,0.0,4,0.22131694459775017,0.24491866240370908,0
<W_Validateapplication | 18>,A_Validating,<A_Validating | 18>,0.4358974358974359,0.0,51,0.797793168586552,0.9999991098298961,1
<W_Validateapplication | 18>,A_Validating,<A_Validating | 4>,0.0085470085470085,0.0,1,0.797793168586552,0.9999991098298961,1
<W_Validateapplication | 18>,A_Validating,<A_Validating | 52>,0.017094017094017,0.0,2,0.797793168586552,0.9999991098298961,1
<W_Validateapplication | 18>,A_Validating,<A_Validating | 95>,0.0085470085470085,0.0,1,0.797793168586552,0.9999991098298961,1
<W_Validateapplication | 18>,A_Validating,<O_Accepted | 18>,0.4017094017094017,0.0,47,0.797793168586552,0.9999991098298961,1
<W_Validateapplication | 18>,A_Validating,<O_Accepted | 33>,0.0085470085470085,0.0,1,0.797793168586552,0.9999991098298961,1
<W_Validateapplication | 18>,A_Validating,<O_Accepted | 4>,0.0085470085470085,0.0,1,0.797793168586552,0.9999991098298961,1
<W_Validateapplication | 18>,A_Validating,<O_Accepted | 52>,0.0085470085470085,0.0,1,0.797793168586552,0.9999991098298961,1
<W_Validateapplication | 18>,A_Validating,<O_Accepted | 73>,0.017094017094017,0.0,2,0.797793168586552,0.9999991098298961,1
<W_Validateapplication | 18>,A_Validating,<O_Returned | 18>,0.0683760683760683,0.0,8,0.797793168586552,0.9999991098298961,1
<W_Validateapplication | 18>,A_Validating,<O_Returned | 4>,0.0085470085470085,0.0,1,0.797793168586552,0.9999991098298961,1
<W_Validateapplication | 18>,A_Validating,<O_Returned | 95>,0.0085470085470085,0.0,1,0.797793168586552,0.9999991098298961,1
<W_Validateapplication | 18>,W_Callincompletefiles,<W_Callincompletefiles | 18>,0.5,0.0,1,0.09278368456142005,0.12435300177159625,0
<W_Validateapplication | 18>,W_Callincompletefiles,<W_Callincompletefiles | 33>,0.5,0.0,1,0.09278368456142005,0.12435300177159625,0
<W_Validateapplication | 18>,W_Validateapplication,<W_Validateapplication | 18>,1.0,0.0,1,0.04979720049211537,0.062418746747512466,0
<W_Validateapplication | 19>,W_Callincompletefiles,<W_Callincompletefiles | 19>,1.0,0.0,1,0.054347284206445426,0.062418746747512466,1
<W_Validateapplication | 1>,A_Validating,<A_Validating | 1>,0.65625,0.0,21,0.8940600328233297,0.9640275800758169,1
<W_Validateapplication | 1>,A_Validating,<O_Accepted | 26>,0.34375,0.0,11,0.8940600328233297,0.9640275800758169,1
<W_Validateapplication | 23>,A_Validating,<A_Cancelled | 5>,0.0040983606557377,0.0,1,0.8822516553941654,0.9999999999998865,1
<W_Validateapplication | 23>,A_Validating,<A_Validating | 42>,0.0901639344262295,0.0,22,0.8822516553941654,0.9999999999998865,1
<W_Validateapplication | 23>,A_Validating,<O_Accepted | 10>,0.0081967213114754,0.0,2,0.8822516553941654,0.9999999999998865,1
<W_Validateapplication | 23>,A_Validating,<O_Accepted | 5>,0.1557377049180328,0.0,38,0.8822516553941654,0.9999999999998865,1
<W_Validateapplication | 23>,A_Validating,<O_Returned | 19>,0.0122950819672131,0.0,3,0.8822516553941654,0.9999999999998865,1
<W_Validateapplication | 23>,A_Validating,<O_Returned | 64>,0.7295081967213115,0.0,178,0.8822516553941654,0.9999999999998865,1
<W_Validateapplication | 26>,A_Denied,<O_Refused | 98>,1.0,0.0,3,0.0,0.18533319990813957,0
<W_Validateapplication | 26>,A_Validating,<A_Validating | 26>,0.5,0.0,1,0.0633326471124165,0.12435300177159625,0
<W_Validateapplication | 26>,A_Validating,<O_Accepted | 26>,0.5,0.0,1,0.0633326471124165,0.12435300177159625,0
<W_Validateapplication | 26>,W_Assesspotentialfraud,<W_Assesspotentialfraud | 26>,1.0,0.0,1,0.03057971251756677,0.062418746747512466,0
<W_Validateapplication | 26>,W_Callincompletefiles,<W_Callincompletefiles | 26>,1.0,0.0,12,0.577604687634322,0.6351489523872873,1
<W_Validateapplication | 26>,W_Validateapplication,<W_Validateapplication | 26>,1.0,0.0,2,0.07182687651528667,0.12435300177159625,0
<W_Validateapplication | 28>,A_Validating,<A_Cancelled | 63>,0.0013245033112582,0.0,2,0.9308744143607218,1.0,1
<W_Validateapplication | 28>,A_Validating,<A_Validating | 28>,0.4754966887417218,0.0,718,0.9308744143607218,1.0,1
<W_Validateapplication | 28>,A_Validating,<O_Accepted | 28>,0.2112582781456953,0.0,319,0.9308744143607218,1.0,1
<W_Validateapplication | 28>,A_Validating,<O_Accepted | 63>,0.3119205298013245,0.0,471,0.9308744143607218,1.0,1
<W_Validateapplication | 28>,W_Callincompletefiles,<W_Callincompletefiles | 63>,1.0,0.0,2,0.11041342426762397,0.12435300177159625,0
<W_Validateapplication | 2>,A_Validating,<A_Cancelled | 10>,0.0023905572986702,0.0,16,0.8945014172995688,1.0,1
<W_Validateapplication | 2>,A_Validating,<A_Validating | 9>,0.0376512774540564,0.0,252,0.8945014172995688,1.0,1
<W_Validateapplication | 2>,A_Validating,<O_Accepted | 10>,0.2023009113999701,0.0,1354,0.8945014172995688,1.0,1
<W_Validateapplication | 2>,A_Validating,<O_Returned | 19>,0.7576572538473032,0.0,5071,0.8945014172995688,1.0,1
<W_Validateapplication | 33>,A_Validating,<A_Validating | 33>,0.3333333333333333,0.0,42,0.7142095658518387,0.9999997110039925,1
<W_Validateapplication | 33>,A_Validating,<A_Validating | 68>,0.0317460317460317,0.0,4,0.7142095658518387,0.9999997110039925,1
<W_Validateapplication | 33>,A_Validating,<A_Validating | 73>,0.0158730158730158,0.0,2,0.7142095658518387,0.9999997110039925,1
