s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,22496,0.7780818010115118,1,1
<A_Accepted | 15>,O_CreateOffer,<O_CreateOffer | 15>,0.9838082901554404,0.0,1519,0.6636900973649478,1,1
<W_Callincompletefiles | 18>,A_Incomplete,<O_Returned | 18>,0.0333333333333333,0.0,2,0.8245749014762463,1,1
<W_Callincompletefiles | 18>,A_Incomplete,<O_Returned | 4>,0.0166666666666666,0.0,1,0.8245749014762463,1,1
<W_Callincompletefiles | 19>,A_Incomplete,<A_Cancelled | 41>,0.0034423407917383,0.0,2,0.8889265081717244,1,1
<W_Callincompletefiles | 19>,A_Incomplete,<A_Cancelled | 88>,0.0464716006884681,0.0,27,0.8889265081717244,1,1
<W_Callincompletefiles | 19>,A_Incomplete,<A_Cancelled | 93>,0.0120481927710843,0.0,7,0.8889265081717244,1,1
<W_Callincompletefiles | 19>,A_Incomplete,<A_Incomplete | 81>,0.3235800344234079,0.0,188,0.8889265081717244,1,1
<W_Callincompletefiles | 19>,A_Incomplete,<O_Accepted | 41>,0.0034423407917383,0.0,2,0.8889265081717244,1,1
<W_Callincompletefiles | 19>,A_Incomplete,<O_Accepted | 93>,0.0068846815834767,0.0,4,0.8889265081717244,1,1
<W_Callincompletefiles | 19>,A_Incomplete,<O_Returned | 88>,0.6041308089500861,0.0,351,0.8889265081717244,1,1
<W_Callincompletefiles | 26>,A_Incomplete,<A_Cancelled | 28>,0.0357142857142857,0.0,91,0.9190975262146701,1,1
<W_Callincompletefiles | 26>,A_Incomplete,<A_Incomplete | 13>,0.0027472527472527,0.0,7,0.9190975262146701,1,1
<W_Callincompletefiles | 26>,A_Incomplete,<A_Incomplete | 26>,0.6667974882260597,0.0,1699,0.9190975262146701,1,1
<W_Callincompletefiles | 26>,A_Incomplete,<A_Incomplete | 28>,0.0070643642072213,0.0,18,0.9190975262146701,1,1
<W_Callincompletefiles | 26>,A_Incomplete,<O_Accepted | 28>,0.2876766091051805,0.0,733,0.9190975262146701,1,1
<W_Callincompletefiles | 28>,A_Incomplete,<A_Cancelled | 63>,0.03125,0.0,8,0.9106504518861417,1,1
<W_Callincompletefiles | 28>,A_Incomplete,<A_Incomplete | 28>,0.00390625,0.0,1,0.9106504518861417,1,1
<W_Callincompletefiles | 28>,A_Incomplete,<A_Incomplete | 63>,0.6796875,0.0,174,0.9106504518861417,1,1
<W_Callincompletefiles | 28>,A_Incomplete,<O_Accepted | 63>,0.28515625,0.0,73,0.9106504518861417,1,1
<W_Callincompletefiles | 33>,A_Incomplete,<A_Cancelled | 33>,0.0384615384615384,0.0,3,0.7422281539246391,1,1
<W_Callincompletefiles | 33>,A_Incomplete,<A_Incomplete | 33>,0.5769230769230769,0.0,45,0.7422281539246391,1,1
<W_Callincompletefiles | 33>,A_Incomplete,<A_Incomplete | 68>,0.0897435897435897,0.0,7,0.7422281539246391,1,1
<W_Callincompletefiles | 33>,A_Incomplete,<A_Incomplete | 73>,0.0128205128205128,0.0,1,0.7422281539246391,1,1
<W_Callincompletefiles | 33>,A_Incomplete,<O_Accepted | 33>,0.1538461538461538,0.0,12,0.7422281539246391,1,1
<W_Callincompletefiles | 33>,A_Incomplete,<O_Accepted | 68>,0.0769230769230769,0.0,6,0.7422281539246391,1,1
<W_Callincompletefiles | 33>,A_Incomplete,<O_Accepted | 80>,0.0128205128205128,0.0,1,0.7422281539246391,1,1
<W_Callincompletefiles | 33>,A_Incomplete,<O_Returned | 33>,0.0384615384615384,0.0,3,0.7422281539246391,1,1
<W_Callincompletefiles | 45>,A_Incomplete,<A_Cancelled | 12>,0.0092165898617511,0.0,2,0.8510357277599022,1,1
<W_Callincompletefiles | 45>,A_Incomplete,<A_Cancelled | 45>,0.0046082949308755,0.0,1,0.8510357277599022,1,1
<W_Callincompletefiles | 45>,A_Incomplete,<A_Incomplete | 12>,0.5069124423963134,0.0,110,0.8510357277599022,1,1
<W_Callincompletefiles | 45>,A_Incomplete,<A_Incomplete | 13>,0.0138248847926267,0.0,3,0.8510357277599022,1,1
<W_Callincompletefiles | 45>,A_Incomplete,<A_Incomplete | 45>,0.2027649769585253,0.0,44,0.8510357277599022,1,1
<W_Callincompletefiles | 45>,A_Incomplete,<O_Accepted | 12>,0.2350230414746544,0.0,51,0.8510357277599022,1,1
<W_Callincompletefiles | 45>,A_Incomplete,<O_Returned | 12>,0.0230414746543778,0.0,5,0.8510357277599022,1,1
<W_Callincompletefiles | 45>,A_Incomplete,<O_Returned | 13>,0.0046082949308755,0.0,1,0.8510357277599022,1,1
<W_Callincompletefiles | 47>,A_Incomplete,<A_Cancelled | 47>,0.0833333333333333,0.0,1,0.3935357066669614,1,1
<W_Callincompletefiles | 47>,A_Incomplete,<A_Incomplete | 13>,0.1666666666666666,0.0,2,0.3935357066669614,1,1
<W_Callincompletefiles | 47>,A_Incomplete,<A_Incomplete | 47>,0.5,0.0,6,0.3935357066669614,1,1
<W_Callincompletefiles | 47>,A_Incomplete,<O_Accepted | 13>,0.0833333333333333,0.0,1,0.3935357066669614,1,1
<W_Callincompletefiles | 47>,A_Incomplete,<O_Returned | 76>,0.1666666666666666,0.0,2,0.3935357066669614,1,1
<W_Callincompletefiles | 48>,A_Incomplete,<A_Cancelled | 48>,0.0070921985815602,0.0,1,0.8905571443375055,1,1
<W_Callincompletefiles | 48>,A_Incomplete,<A_Cancelled | 52>,0.0283687943262411,0.0,4,0.8905571443375055,1,1
<W_Callincompletefiles | 48>,A_Incomplete,<A_Incomplete | 18>,0.0070921985815602,0.0,1,0.8905571443375055,1,1
<W_Callincompletefiles | 48>,A_Incomplete,<A_Incomplete | 48>,0.624113475177305,0.0,88,0.8905571443375055,1,1
<W_Callincompletefiles | 48>,A_Incomplete,<A_Incomplete | 52>,0.1063829787234042,0.0,15,0.8905571443375055,1,1
<W_Callincompletefiles | 48>,A_Incomplete,<O_Accepted | 48>,0.0780141843971631,0.0,11,0.8905571443375055,1,1
<W_Callincompletefiles | 48>,A_Incomplete,<O_Accepted | 52>,0.1489361702127659,0.0,21,0.8905571443375055,1,1
<W_Callincompletefiles | 4>,A_Incomplete,<A_Cancelled | 4>,0.0303030303030303,0.0,2,0.8390357998799546,1,1
<W_Callincompletefiles | 4>,A_Incomplete,<A_Incomplete | 4>,0.5,0.0,33,0.8390357998799546,1,1
<W_Callincompletefiles | 4>,A_Incomplete,<A_Incomplete | 80>,0.0151515151515151,0.0,1,0.8390357998799546,1,1
<W_Callincompletefiles | 4>,A_Incomplete,<O_Accepted | 4>,0.3333333333333333,0.0,22,0.8390357998799546,1,1
<W_Callincompletefiles | 4>,A_Incomplete,<O_Accepted | 80>,0.0303030303030303,0.0,2,0.8390357998799546,1,1
<W_Callincompletefiles | 4>,A_Incomplete,<O_Returned | 4>,0.0909090909090909,0.0,6,0.8390357998799546,1,1
<W_Callincompletefiles | 50>,A_Incomplete,<A_Incomplete | 18>,1.0,0.0,1,0.0,0,1
<W_Callincompletefiles | 52>,A_Incomplete,<A_Cancelled | 52>,0.0144927536231884,0.0,1,0.9053486303366002,1,1
<W_Callincompletefiles | 52>,A_Incomplete,<A_Incomplete | 4>,0.0289855072463768,0.0,2,0.9053486303366002,1,1
<W_Callincompletefiles | 52>,A_Incomplete,<A_Incomplete | 52>,0.5797101449275363,0.0,40,0.9053486303366002,1,1
<W_Callincompletefiles | 52>,A_Incomplete,<A_Incomplete | 75>,0.072463768115942,0.0,5,0.9053486303366002,1,1
<W_Callincompletefiles | 52>,A_Incomplete,<O_Accepted | 52>,0.2898550724637681,0.0,20,0.9053486303366002,1,1
<W_Callincompletefiles | 52>,A_Incomplete,<O_Accepted | 75>,0.0144927536231884,0.0,1,0.9053486303366002,1,1
<W_Callincompletefiles | 57>,A_Incomplete,<A_Cancelled | 48>,0.0869565217391304,0.0,2,0.4699629979768353,1,1
<W_Callincompletefiles | 57>,A_Incomplete,<A_Cancelled | 61>,0.0434782608695652,0.0,1,0.4699629979768353,1,1
<W_Callincompletefiles | 57>,A_Incomplete,<A_Incomplete | 57>,0.3478260869565217,0.0,8,0.4699629979768353,1,1
<W_Callincompletefiles | 57>,A_Incomplete,<A_Incomplete | 66>,0.0434782608695652,0.0,1,0.4699629979768353,1,1
<W_Callincompletefiles | 57>,A_Incomplete,<A_Incomplete | 96>,0.0434782608695652,0.0,1,0.4699629979768353,1,1
<W_Callincompletefiles | 57>,A_Incomplete,<O_Returned | 18>,0.0869565217391304,0.0,2,0.4699629979768353,1,1
<W_Callincompletefiles | 57>,A_Incomplete,<O_Returned | 33>,0.0434782608695652,0.0,1,0.4699629979768353,1,1
<W_Callincompletefiles | 57>,A_Incomplete,<O_Returned | 48>,0.217391304347826,0.0,5,0.4699629979768353,1,1
<W_Callincompletefiles | 57>,A_Incomplete,<O_Returned | 61>,0.0434782608695652,0.0,1,0.4699629979768353,1,1
<W_Callincompletefiles | 57>,A_Incomplete,<O_Returned | 73>,0.0434782608695652,0.0,1,0.4699629979768353,1,1
<W_Callincompletefiles | 5>,A_Incomplete,<A_Cancelled | 45>,0.0013049151805132,0.0,3,0.9203744058784696,1,1
<W_Callincompletefiles | 5>,A_Incomplete,<A_Cancelled | 48>,0.0082644628099173,0.0,19,0.9203744058784696,1,1
<W_Callincompletefiles | 5>,A_Incomplete,<A_Cancelled | 49>,0.0191387559808612,0.0,44,0.9203744058784696,1,1
<W_Callincompletefiles | 5>,A_Incomplete,<A_Cancelled | 61>,0.0013049151805132,0.0,3,0.9203744058784696,1,1
<W_Callincompletefiles | 5>,A_Incomplete,<A_Incomplete | 14>,0.006959547629404,0.0,16,0.9203744058784696,1,1
<W_Callincompletefiles | 5>,A_Incomplete,<A_Incomplete | 45>,0.0026098303610265,0.0,6,0.9203744058784696,1,1
<W_Callincompletefiles | 5>,A_Incomplete,<A_Incomplete | 66>,0.7638103523270987,0.0,1756,0.9203744058784696,1,1
<W_Callincompletefiles | 5>,A_Incomplete,<O_Accepted | 41>,0.0039147455415398,0.0,9,0.9203744058784696,1,1
<W_Callincompletefiles | 5>,A_Incomplete,<O_Accepted | 45>,0.0104393214441061,0.0,24,0.9203744058784696,1,1
<W_Callincompletefiles | 5>,A_Incomplete,<O_Accepted | 47>,0.0008699434536755,0.0,2,0.9203744058784696,1,1
<W_Callincompletefiles | 5>,A_Incomplete,<O_Accepted | 48>,0.0282731622444541,0.0,65,0.9203744058784696,1,1
<W_Callincompletefiles | 5>,A_Incomplete,<O_Accepted | 49>,0.122662026968247,0.0,282,0.9203744058784696,1,1
<W_Callincompletefiles | 5>,A_Incomplete,<O_Accepted | 61>,0.0187037842540234,0.0,43,0.9203744058784696,1,1
<W_Callincompletefiles | 5>,A_Incomplete,<O_Returned | 45>,0.0008699434536755,0.0,2,0.9203744058784696,1,1
<W_Callincompletefiles | 5>,A_Incomplete,<O_Returned | 47>,0.0004349717268377,0.0,1,0.9203744058784696,1,1
<W_Callincompletefiles | 5>,A_Incomplete,<O_Returned | 49>,0.0095693779904306,0.0,22,0.9203744058784696,1,1
<W_Callincompletefiles | 5>,A_Incomplete,<O_Returned | 61>,0.0008699434536755,0.0,2,0.9203744058784696,1,1
<W_Callincompletefiles | 61>,A_Incomplete,<A_Cancelled | 61>,0.03125,0.0,4,0.8935393025163862,1,1
<W_Callincompletefiles | 61>,A_Incomplete,<A_Cancelled | 73>,0.0078125,0.0,1,0.8935393025163862,1,1
<W_Callincompletefiles | 61>,A_Incomplete,<A_Incomplete | 12>,0.015625,0.0,2,0.8935393025163862,1,1
<W_Callincompletefiles | 61>,A_Incomplete,<A_Incomplete | 61>,0.6484375,0.0,83,0.8935393025163862,1,1
<W_Callincompletefiles | 61>,A_Incomplete,<A_Incomplete | 73>,0.0546875,0.0,7,0.8935393025163862,1,1
<W_Callincompletefiles | 61>,A_Incomplete,<O_Accepted | 52>,0.0078125,0.0,1,0.8935393025163862,1,1
<W_Callincompletefiles | 61>,A_Incomplete,<O_Accepted | 61>,0.203125,0.0,26,0.8935393025163862,1,1
<W_Callincompletefiles | 61>,A_Incomplete,<O_Accepted | 73>,0.0234375,0.0,3,0.8935393025163862,1,1
<W_Callincompletefiles | 61>,A_Incomplete,<O_Returned | 61>,0.0078125,0.0,1,0.8935393025163862,1,1
<W_Callincompletefiles | 63>,A_Incomplete,<A_Cancelled | 63>,0.0293040293040293,0.0,16,0.8938747352905067,1,1
<W_Callincompletefiles | 63>,A_Incomplete,<A_Cancelled | 75>,0.0109890109890109,0.0,6,0.8938747352905067,1,1
<W_Callincompletefiles | 63>,A_Incomplete,<A_Incomplete | 63>,0.4487179487179487,0.0,245,0.8938747352905067,1,1
<W_Callincompletefiles | 63>,A_Incomplete,<A_Incomplete | 75>,0.1868131868131868,0.0,102,0.8938747352905067,1,1
<W_Callincompletefiles | 63>,A_Incomplete,<O_Accepted | 63>,0.2326007326007326,0.0,127,0.8938747352905067,1,1
<W_Callincompletefiles | 63>,A_Incomplete,<O_Accepted | 75>,0.0897435897435897,0.0,49,0.8938747352905067,1,1
<W_Callincompletefiles | 63>,A_Incomplete,<O_Returned | 63>,0.0018315018315018,0.0,1,0.8938747352905067,1,1
<W_Callincompletefiles | 64>,A_Incomplete,<A_Cancelled | 48>,0.0116959064327485,0.0,2,0.8927958978602688,1,1
<W_Callincompletefiles | 64>,A_Incomplete,<A_Cancelled | 49>,0.0175438596491228,0.0,3,0.8927958978602688,1,1
<W_Callincompletefiles | 64>,A_Incomplete,<A_Cancelled | 88>,0.0175438596491228,0.0,3,0.8927958978602688,1,1
<W_Callincompletefiles | 64>,A_Incomplete,<A_Incomplete | 66>,0.0292397660818713,0.0,5,0.8927958978602688,1,1
<W_Callincompletefiles | 64>,A_Incomplete,<A_Incomplete | 81>,0.2573099415204678,0.0,44,0.8927958978602688,1,1
<W_Callincompletefiles | 64>,A_Incomplete,<O_Accepted | 49>,0.0058479532163742,0.0,1,0.8927958978602688,1,1
<W_Callincompletefiles | 64>,A_Incomplete,<O_Returned | 45>,0.023391812865497,0.0,4,0.8927958978602688,1,1
<W_Callincompletefiles | 64>,A_Incomplete,<O_Returned | 47>,0.023391812865497,0.0,4,0.8927958978602688,1,1
<W_Callincompletefiles | 64>,A_Incomplete,<O_Returned | 48>,0.0409356725146198,0.0,7,0.8927958978602688,1,1
<W_Callincompletefiles | 64>,A_Incomplete,<O_Returned | 49>,0.0350877192982456,0.0,6,0.8927958978602688,1,1
<W_Callincompletefiles | 64>,A_Incomplete,<O_Returned | 61>,0.0292397660818713,0.0,5,0.8927958978602688,1,1
<W_Callincompletefiles | 64>,A_Incomplete,<O_Returned | 88>,0.5087719298245614,0.0,87,0.8927958978602688,1,1
<W_Callincompletefiles | 68>,A_Incomplete,<A_Cancelled | 68>,0.0512820512820512,0.0,4,0.7672552341040889,1,1
<W_Callincompletefiles | 68>,A_Incomplete,<A_Incomplete | 68>,0.5384615384615384,0.0,42,0.7672552341040889,1,1
<W_Callincompletefiles | 68>,A_Incomplete,<A_Incomplete | 75>,0.0128205128205128,0.0,1,0.7672552341040889,1,1
<W_Callincompletefiles | 68>,A_Incomplete,<A_Incomplete | 80>,0.0256410256410256,0.0,2,0.7672552341040889,1,1
<W_Callincompletefiles | 68>,A_Incomplete,<O_Accepted | 4>,0.0128205128205128,0.0,1,0.7672552341040889,1,1
<W_Callincompletefiles | 68>,A_Incomplete,<O_Accepted | 68>,0.3205128205128205,0.0,25,0.7672552341040889,1,1
<W_Callincompletefiles | 68>,A_Incomplete,<O_Returned | 68>,0.0256410256410256,0.0,2,0.7672552341040889,1,1
<W_Callincompletefiles | 68>,A_Incomplete,<O_Returned | 80>,0.0128205128205128,0.0,1,0.7672552341040889,1,1
<W_Callincompletefiles | 73>,A_Incomplete,<A_Cancelled | 73>,0.0117647058823529,0.0,1,0.8820155503874143,1,1
<W_Callincompletefiles | 73>,A_Incomplete,<A_Incomplete | 4>,0.0823529411764705,0.0,7,0.8820155503874143,1,1
<W_Callincompletefiles | 73>,A_Incomplete,<A_Incomplete | 73>,0.5294117647058824,0.0,45,0.8820155503874143,1,1
<W_Callincompletefiles | 73>,A_Incomplete,<O_Accepted | 4>,0.0705882352941176,0.0,6,0.8820155503874143,1,1
<W_Callincompletefiles | 73>,A_Incomplete,<O_Accepted | 73>,0.2823529411764706,0.0,24,0.8820155503874143,1,1
<W_Callincompletefiles | 73>,A_Incomplete,<O_Returned | 73>,0.0235294117647058,0.0,2,0.8820155503874143,1,1
<W_Callincompletefiles | 75>,A_Incomplete,<A_Cancelled | 75>,0.0784313725490196,0.0,8,0.841721832245446,1,1
<W_Callincompletefiles | 75>,A_Incomplete,<A_Incomplete | 75>,0.5980392156862745,0.0,61,0.841721832245446,1,1
<W_Callincompletefiles | 75>,A_Incomplete,<O_Accepted | 4>,0.0098039215686274,0.0,1,0.841721832245446,1,1
<W_Callincompletefiles | 75>,A_Incomplete,<O_Accepted | 75>,0.3137254901960784,0.0,32,0.841721832245446,1,1
<W_Callincompletefiles | 76>,A_Incomplete,<A_Cancelled | 4>,0.0040322580645161,0.0,1,0.9045350875989726,1,1
<W_Callincompletefiles | 76>,A_Incomplete,<A_Cancelled | 76>,0.0201612903225806,0.0,5,0.9045350875989726,1,1
<W_Callincompletefiles | 76>,A_Incomplete,<A_Incomplete | 4>,0.0120967741935483,0.0,3,0.9045350875989726,1,1
<W_Callincompletefiles | 76>,A_Incomplete,<A_Incomplete | 75>,0.0201612903225806,0.0,5,0.9045350875989726,1,1
<W_Callincompletefiles | 76>,A_Incomplete,<A_Incomplete | 76>,0.6088709677419355,0.0,151,0.9045350875989726,1,1
<W_Callincompletefiles | 76>,A_Incomplete,<O_Accepted | 4>,0.0201612903225806,0.0,5,0.9045350875989726,1,1
<W_Callincompletefiles | 76>,A_Incomplete,<O_Accepted | 76>,0.2903225806451613,0.0,72,0.9045350875989726,1,1
<W_Callincompletefiles | 76>,A_Incomplete,<O_Returned | 4>,0.0080645161290322,0.0,2,0.9045350875989726,1,1
<W_Callincompletefiles | 76>,A_Incomplete,<O_Returned | 76>,0.0161290322580645,0.0,4,0.9045350875989726,1,1
<W_Callincompletefiles | 80>,A_Incomplete,<A_Cancelled | 80>,0.0344827586206896,0.0,1,0.5907427025743633,1,1
<W_Callincompletefiles | 80>,A_Incomplete,<A_Incomplete | 80>,0.6551724137931034,0.0,19,0.5907427025743633,1,1
<W_Callincompletefiles | 80>,A_Incomplete,<O_Accepted | 80>,0.2758620689655172,0.0,8,0.5907427025743633,1,1
<W_Callincompletefiles | 80>,A_Incomplete,<O_Returned | 80>,0.0344827586206896,0.0,1,0.5907427025743633,1,1
<W_Callincompletefiles | 82>,A_Incomplete,<A_Incomplete | 45>,1.0,0.0,1,0.0,0,1
<W_Callincompletefiles | 88>,A_Incomplete,<A_Cancelled | 88>,0.0298507462686567,0.0,2,0.8936293900056307,1,1
<W_Callincompletefiles | 88>,A_Incomplete,<A_Incomplete | 13>,0.0149253731343283,0.0,1,0.8936293900056307,1,1
<W_Callincompletefiles | 88>,A_Incomplete,<A_Incomplete | 88>,0.6268656716417911,0.0,42,0.8936293900056307,1,1
<W_Callincompletefiles | 88>,A_Incomplete,<O_Accepted | 13>,0.0149253731343283,0.0,1,0.8936293900056307,1,1
<W_Callincompletefiles | 88>,A_Incomplete,<O_Accepted | 28>,0.0597014925373134,0.0,4,0.8936293900056307,1,1
<W_Callincompletefiles | 88>,A_Incomplete,<O_Returned | 13>,0.0149253731343283,0.0,1,0.8936293900056307,1,1
<W_Callincompletefiles | 88>,A_Incomplete,<O_Returned | 88>,0.2388059701492537,0.0,16,0.8936293900056307,1,1
<W_Callincompletefiles | 95>,A_Incomplete,<A_Incomplete | 95>,0.7,0.0,14,0.4366547781916744,1,1
<W_Callincompletefiles | 95>,A_Incomplete,<O_Accepted | 95>,0.3,0.0,6,0.4366547781916744,1,1
<W_Callincompletefiles | 96>,A_Incomplete,<A_Cancelled | 18>,0.0118110236220472,0.0,3,0.8491589699215788,1,1
<W_Callincompletefiles | 96>,A_Incomplete,<A_Cancelled | 45>,0.0039370078740157,0.0,1,0.8491589699215788,1,1
<W_Callincompletefiles | 96>,A_Incomplete,<A_Cancelled | 48>,0.0078740157480314,0.0,2,0.8491589699215788,1,1
<W_Callincompletefiles | 96>,A_Incomplete,<A_Cancelled | 73>,0.0039370078740157,0.0,1,0.8491589699215788,1,1
<W_Callincompletefiles | 96>,A_Incomplete,<A_Incomplete | 18>,0.0196850393700787,0.0,5,0.8491589699215788,1,1
<W_Callincompletefiles | 96>,A_Incomplete,<A_Incomplete | 33>,0.0236220472440944,0.0,6,0.8491589699215788,1,1
<W_Callincompletefiles | 96>,A_Incomplete,<A_Incomplete | 45>,0.0078740157480314,0.0,2,0.8491589699215788,1,1
<W_Callincompletefiles | 96>,A_Incomplete,<A_Incomplete | 66>,0.1023622047244094,0.0,26,0.8491589699215788,1,1
<W_Callincompletefiles | 96>,A_Incomplete,<A_Incomplete | 95>,0.0196850393700787,0.0,5,0.8491589699215788,1,1
<W_Callincompletefiles | 96>,A_Incomplete,<A_Incomplete | 96>,0.6062992125984252,0.0,154,0.8491589699215788,1,1
<W_Callincompletefiles | 96>,A_Incomplete,<O_Accepted | 18>,0.0669291338582677,0.0,17,0.8491589699215788,1,1
<W_Callincompletefiles | 96>,A_Incomplete,<O_Accepted | 33>,0.0078740157480314,0.0,2,0.8491589699215788,1,1
<W_Callincompletefiles | 96>,A_Incomplete,<O_Accepted | 48>,0.0196850393700787,0.0,5,0.8491589699215788,1,1
<W_Callincompletefiles | 96>,A_Incomplete,<O_Accepted | 61>,0.0590551181102362,0.0,15,0.8491589699215788,1,1
<W_Callincompletefiles | 96>,A_Incomplete,<O_Accepted | 73>,0.0118110236220472,0.0,3,0.8491589699215788,1,1
<W_Callincompletefiles | 96>,A_Incomplete,<O_Accepted | 95>,0.0118110236220472,0.0,3,0.8491589699215788,1,1
<W_Callincompletefiles | 96>,A_Incomplete,<O_Returned | 18>,0.0078740157480314,0.0,2,0.8491589699215788,1,1
<W_Callincompletefiles | 96>,A_Incomplete,<O_Returned | 33>,0.0039370078740157,0.0,1,0.8491589699215788,1,1
<W_Callincompletefiles | 96>,A_Incomplete,<O_Returned | 61>,0.0039370078740157,0.0,1,0.8491589699215788,1,1
<W_Completeapplication | 15>,A_Accepted,<A_Accepted | 36>,1.0,0.0,12058,0.663685044839902,1,0
<W_Completeapplication | 15>,O_CreateOffer,<O_CreateOffer | 59>,1.0,0.0,26,0.6636850520868578,1,1
<W_Completeapplication | 15>,W_Shortenedcompletion,<W_Shortenedcompletion | 36>,1.0,0.0,16,0.663685037499117,1,0
<W_Completeapplication | 17>,O_CreateOffer,<O_CreateOffer | 17>,1.0,0.0,1,0.0,0,1
<W_Completeapplication | 29>,A_Concept,<A_Concept | 86>,1.0,0.0,6115,0.7780818254644248,1,1
<W_Completeapplication | 3>,A_Denied,<O_Refused | 3>,1.0,0.0,1,0.0,0,0
<W_Completeapplication | 3>,O_Cancelled,<A_Cancelled | 3>,1.0,0.0,1,0.0,0,0
<W_Completeapplication | 3>,O_CreateOffer,<O_CreateOffer | 3>,1.0,0.0,2,0.0,0,0
<W_Completeapplication | 3>,O_Sent(mailandonline),<O_Sent(mailandonline) | 3>,1.0,0.0,11,0.6636953586987768,1,1
<W_Completeapplication | 40>,A_Concept,<A_Concept | 84>,0.9769230769230768,0.0,2667,0.666081672857813,1,1
<W_Completeapplication | 40>,A_Concept,<A_Concept | 86>,0.023076923076923,0.0,63,0.666081672857813,1,1
<W_Completeapplication | 59>,O_CreateOffer,<O_CreateOffer | 59>,1.0,0.0,12,0.6636850520868578,1,1
<W_Completeapplication | 84>,A_Concept,<A_Concept | 84>,1.0,0.0,1,0.0,0,1
<W_Completeapplication | 8>,A_Accepted,<A_Accepted | 8>,1.0,0.0,7,0.0,0,1
<W_Completeapplication | 8>,W_Completeapplication,<W_Completeapplication | 8>,1.0,0.0,1,0.0,0,1
<W_Handleleads | 40>,A_Concept,<A_Concept | 40>,1.0,0.0,242,0.6636900828276234,1,0
<W_Handleleads | 40>,W_Completeapplication,<W_Completeapplication | 40>,0.9996251874062968,0.0,2667,0.6658320096139865,1,1
<W_Handleleads | 40>,W_Completeapplication,<W_Completeapplication | 84>,0.0003748125937031,0.0,1,0.6658320096139865,1,1
<W_Handleleads | 40>,W_Handleleads,<W_Handleleads | 40>,1.0,0.0,1,0.0,0,0
<W_PersonalLoancollection | 10>,A_Denied,<O_Refused | 43>,1.0,0.0,1,0.0,0,1
<W_PersonalLoancollection | 69>,END,<END | 69>,1.0,0.9429119942362968,1,0.0,0,1
<W_Shortenedcompletion | 15>,A_Accepted,<A_Accepted | 15>,1.0,0.0,11,0.6636900901430385,1,1
<W_Shortenedcompletion | 15>,W_Completeapplication,<W_Completeapplication | 15>,1.0,0.0,2,0.0,0,0
<W_Shortenedcompletion | 23>,W_Validateapplication,<W_Validateapplication | 23>,1.0,0.0,1,0.0,0,1
<W_Shortenedcompletion | 2>,O_CreateOffer,<O_CreateOffer | 2>,1.0,0.0,2,0.0,0,0
<W_Shortenedcompletion | 2>,W_Validateapplication,<W_Validateapplication | 2>,1.0,0.0,12,0.919577562392741,1,1
<W_Shortenedcompletion | 36>,A_Accepted,<A_Accepted | 36>,1.0,0.0,19,0.663685044839902,1,1
<W_Shortenedcompletion | 3>,END,<END | 3>,1.0,0.0427978770460862,1,0.0,0,1
<W_Shortenedcompletion | 59>,O_CreateOffer,<O_CreateOffer | 59>,1.0,0.0,4,0.0,0,1
<W_Shortenedcompletion | 90>,O_Cancelled,<A_Cancelled | 90>,1.0,0.0,1,0.0,0,1
<W_Shortenedcompletion | 90>,O_CreateOffer,<O_CreateOffer | 90>,1.0,0.0,1,0.0,0,1
<W_Shortenedcompletion | 90>,W_Validateapplication,<W_Validateapplication | 90>,1.0,0.0,3,0.0,0,1
<W_Validateapplication | 10>,A_Denied,<O_Refused | 43>,1.0,0.0,20,0.0038348381874332904,1,0
<W_Validateapplication | 10>,A_Validating,<A_Validating | 10>,1.0,0.0,1,0.0,0,0
<W_Validateapplication | 10>,W_Assesspotentialfraud,<W_Assesspotentialfraud | 10>,1.0,0.0,2,0.0,0,0
<W_Validateapplication | 10>,W_Callincompletefiles,<W_Callincompletefiles | 10>,1.0,0.0,37,0.9565653319646797,1,1
<W_Validateapplication | 10>,W_PersonalLoancollection,<W_PersonalLoancollection | 10>,1.0,0.0,1,0.0,0,0
<W_Validateapplication | 10>,W_Validateapplication,<W_Validateapplication | 10>,1.0,0.0,4,0.0,0,0
<W_Validateapplication | 12>,A_Denied,<O_Refused | 56>,1.0,0.0,1,0.0,0,0
<W_Validateapplication | 12>,A_Validating,<A_Validating | 12>,0.3048128342245989,0.0,114,0.8565849262126948,1,1
<W_Validateapplication | 12>,A_Validating,<A_Validating | 33>,0.0106951871657754,0.0,4,0.8565849262126948,1,1
<W_Validateapplication | 12>,A_Validating,<A_Validating | 63>,0.0026737967914438,0.0,1,0.8565849262126948,1,1
<W_Validateapplication | 12>,A_Validating,<A_Validating | 68>,0.0320855614973262,0.0,12,0.8565849262126948,1,1
<W_Validateapplication | 12>,A_Validating,<O_Accepted | 12>,0.393048128342246,0.0,147,0.8565849262126948,1,1
<W_Validateapplication | 12>,A_Validating,<O_Accepted | 33>,0.0133689839572192,0.0,5,0.8565849262126948,1,1
<W_Validateapplication | 12>,A_Validating,<O_Accepted | 52>,0.0026737967914438,0.0,1,0.8565849262126948,1,1
<W_Validateapplication | 12>,A_Validating,<O_Accepted | 68>,0.1336898395721925,0.0,50,0.8565849262126948,1,1
<W_Validateapplication | 12>,A_Validating,<O_Accepted | 75>,0.0080213903743315,0.0,3,0.8565849262126948,1,1
