s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,22496,0.9596286402256585,1,1
<A_Accepted | 15>,O_CreateOffer,<O_CreateOffer | 15>,0.9838082901554404,0.0,1519,0.9542515344588345,1,1
<W_Assesspotentialfraud | 10>,W_Validateapplication,<W_Validateapplication | 10>,0.9508196721311476,0.0,58,0.989083093952716,1,1
<W_Assesspotentialfraud | 12>,W_Validateapplication,<W_Validateapplication | 12>,1.0,0.0,1,0.8893850333233018,1,1
<W_Assesspotentialfraud | 13>,A_Denied,<O_Refused | 31>,1.0,0.0,4,0.00021609876951048524,1,0
<W_Assesspotentialfraud | 13>,W_Validateapplication,<O_Accepted | 13>,0.1428571428571428,0.0,1,0.9889244855191306,1,1
<W_Assesspotentialfraud | 13>,W_Validateapplication,<W_Validateapplication | 13>,0.8571428571428571,0.0,6,0.9889244855191306,1,1
<W_Assesspotentialfraud | 17>,W_Completeapplication,<W_Completeapplication | 17>,1.0,0.0,1,0.9596299664228236,1,1
<W_Assesspotentialfraud | 18>,W_Validateapplication,<W_Validateapplication | 18>,1.0,0.0,2,0.8963178564691034,1,1
<W_Assesspotentialfraud | 19>,W_Validateapplication,<W_Validateapplication | 19>,1.0,0.0,1,0.9906166078769976,1,1
<W_Assesspotentialfraud | 26>,A_Denied,<O_Refused | 98>,1.0,0.0,7,0.0,1,0
<W_Assesspotentialfraud | 26>,W_Validateapplication,<O_Accepted | 26>,0.1176470588235294,0.0,2,0.9996389959602321,1,1
<W_Assesspotentialfraud | 26>,W_Validateapplication,<W_Validateapplication | 26>,0.8823529411764706,0.0,15,0.9996389959602321,1,1
<W_Assesspotentialfraud | 28>,W_Validateapplication,<W_Validateapplication | 28>,1.0,0.0,2,0.9767885023988159,1,1
<W_Assesspotentialfraud | 2>,A_Denied,<O_Refused | 2>,1.0,0.0,2,0.0427816273903517,1,0
<W_Assesspotentialfraud | 2>,W_Callafteroffers,<W_Callafteroffers | 2>,1.0,0.0,1,0.9581686950916279,1,1
<W_Assesspotentialfraud | 40>,W_Handleleads,<W_Handleleads | 40>,1.0,0.0,16,0.9543730042462163,1,1
<W_Assesspotentialfraud | 41>,A_Denied,<O_Refused | 98>,1.0,0.0,1,0.0,1,0
<W_Assesspotentialfraud | 41>,W_Assesspotentialfraud,<W_Assesspotentialfraud | 41>,1.0,0.0,1,0.9995463208479164,1,0
<W_Assesspotentialfraud | 41>,W_Callafteroffers,<W_Callafteroffers | 41>,1.0,0.0,2,0.9995463217380411,1,1
<W_Assesspotentialfraud | 47>,W_Callafteroffers,<O_Accepted | 47>,1.0,0.0,1,0.9889396888052292,1,1
<W_Assesspotentialfraud | 48>,W_Validateapplication,<W_Validateapplication | 48>,1.0,0.0,2,0.9743843646782485,1,1
<W_Assesspotentialfraud | 49>,W_Callafteroffers,<W_Callafteroffers | 49>,1.0,0.0,1,0.9883936694472856,1,1
<W_Assesspotentialfraud | 4>,W_Validateapplication,<O_Accepted | 4>,0.5,0.0,1,0.9062637337860102,1,1
<W_Assesspotentialfraud | 4>,W_Validateapplication,<W_Validateapplication | 4>,0.5,0.0,1,0.9062637337860102,1,1
<W_Assesspotentialfraud | 59>,W_Completeapplication,<W_Completeapplication | 59>,1.0,0.0,2,0.9542503432474726,1,1
<W_Assesspotentialfraud | 5>,A_Denied,<O_Refused | 43>,0.25,0.0,1,0.014203094415812084,1,0
<W_Assesspotentialfraud | 5>,A_Denied,<O_Refused | 74>,0.75,0.0,3,0.014203094415812084,1,0
<W_Assesspotentialfraud | 5>,W_Assesspotentialfraud,<W_Assesspotentialfraud | 5>,1.0,0.0,1,0.9618734354850835,1,0
<W_Assesspotentialfraud | 5>,W_Validateapplication,<O_Accepted | 5>,0.12,0.0,3,0.9618735607351578,1,1
<W_Assesspotentialfraud | 5>,W_Validateapplication,<W_Validateapplication | 5>,0.88,0.0,22,0.9618735607351578,1,1
<W_Assesspotentialfraud | 61>,A_Denied,<O_Refused | 31>,1.0,0.0,2,0.00021609876951048524,1,0
<W_Assesspotentialfraud | 61>,W_Callafteroffers,<W_Callafteroffers | 61>,1.0,0.0,1,0.9503903283776668,1,0
<W_Assesspotentialfraud | 61>,W_Validateapplication,<W_Validateapplication | 61>,1.0,0.0,1,0.9503908561669517,1,1
<W_Assesspotentialfraud | 63>,A_Denied,<O_Refused | 98>,1.0,0.0,4,0.0,1,0
<W_Assesspotentialfraud | 63>,W_Assesspotentialfraud,<W_Assesspotentialfraud | 63>,1.0,0.0,1,0.973944039708762,1,0
<W_Assesspotentialfraud | 63>,W_Validateapplication,<W_Validateapplication | 63>,1.0,0.0,2,0.9739440443006122,1,1
<W_Assesspotentialfraud | 71>,A_Denied,<O_Refused | 71>,1.0,0.0,2,0.042796273380352,1,1
<W_Assesspotentialfraud | 73>,W_Validateapplication,<W_Validateapplication | 73>,1.0,0.0,1,0.9075670929016423,1,1
<W_Assesspotentialfraud | 76>,W_Validateapplication,<W_Validateapplication | 76>,1.0,0.0,1,0.9442612306842451,1,1
<W_Assesspotentialfraud | 87>,A_Denied,<O_Refused | 87>,1.0,0.0,1,0.0425881775442137,1,1
<W_Assesspotentialfraud | 88>,W_Validateapplication,<W_Validateapplication | 88>,1.0,0.0,1,0.9925455289135241,1,1
<W_Assesspotentialfraud | 8>,W_Assesspotentialfraud,<W_Assesspotentialfraud | 8>,1.0,0.0,1,0.9596294473458029,1,0
<W_Assesspotentialfraud | 8>,W_Completeapplication,<W_Completeapplication | 8>,1.0,0.0,3,0.9596297087468795,1,1
<W_Assesspotentialfraud | 90>,A_Denied,<O_Refused | 90>,1.0,0.0,1,0.0427574526417145,1,1
<W_Assesspotentialfraud | 93>,A_Denied,<O_Refused | 98>,1.0,0.0,2,0.0,1,0
<W_Assesspotentialfraud | 93>,W_Callafteroffers,<A_Cancelled | 93>,1.0,0.0,1,0.999519402752929,1,1
<W_Assesspotentialfraud | 95>,A_Denied,<O_Refused | 56>,1.0,0.0,1,0.0217179263357879,1,1
<W_Assesspotentialfraud | 96>,A_Denied,<O_Refused | 56>,1.0,0.0,2,0.0217179263357879,1,0
<W_Assesspotentialfraud | 96>,W_Assesspotentialfraud,<W_Assesspotentialfraud | 96>,1.0,0.0,1,0.9201166974402248,1,0
<W_Assesspotentialfraud | 96>,W_Validateapplication,<W_Validateapplication | 96>,1.0,0.0,3,0.9201177320283912,1,1
<W_Callafteroffers | 2>,W_Assesspotentialfraud,<W_Assesspotentialfraud | 2>,1.0,0.0,1,0.9581686927997279,1,0
<W_Callafteroffers | 2>,W_Validateapplication,<W_Validateapplication | 2>,1.0,0.0,2,0.9581686973537139,1,1
<W_Callafteroffers | 32>,A_Complete,<A_Cancelled | 23>,0.0095961615353858,0.0,24,0.9486589646446787,1,1
<W_Callafteroffers | 32>,A_Complete,<A_Cancelled | 7>,0.0283886445421831,0.0,71,0.9486589646446787,1,1
<W_Callafteroffers | 32>,A_Complete,<A_Cancelled | 90>,0.0023990403838464,0.0,6,0.9486589646446787,1,1
<W_Callafteroffers | 32>,A_Complete,<A_Cancelled | 94>,0.2487005197920831,0.0,622,0.9486589646446787,1,1
<W_Callafteroffers | 32>,A_Complete,<A_Complete | 79>,0.7109156337465014,0.0,1778,0.9486589646446787,1,1
<W_Callafteroffers | 3>,A_Complete,<A_Cancelled | 23>,0.0597014925373134,0.0,4,0.9525259485368329,1,1
<W_Callafteroffers | 3>,A_Complete,<A_Cancelled | 2>,0.2835820895522388,0.0,19,0.9525259485368329,1,1
<W_Callafteroffers | 3>,A_Complete,<A_Complete | 3>,0.044776119402985,0.0,3,0.9525259485368329,1,1
<W_Callafteroffers | 3>,A_Complete,<A_Complete | 44>,0.6119402985074627,0.0,41,0.9525259485368329,1,1
<W_Callafteroffers | 41>,W_Validateapplication,<W_Validateapplication | 41>,1.0,0.0,2,0.9995463226166265,1,1
<W_Callafteroffers | 49>,W_Validateapplication,<W_Validateapplication | 49>,1.0,0.0,3,0.988393766137345,1,1
<W_Callafteroffers | 50>,A_Complete,<A_Complete | 50>,1.0,0.0,2,0.9037398461916006,1,1
<W_Callafteroffers | 51>,A_Complete,<A_Cancelled | 71>,0.2036721559719856,0.0,1076,0.9583670784513971,1,1
<W_Callafteroffers | 51>,A_Complete,<A_Complete | 11>,0.7963278440280144,0.0,4207,0.9583670784513971,1,1
<W_Callafteroffers | 58>,A_Complete,<A_Cancelled | 2>,0.2335792310966094,0.0,3293,0.9543194167250091,1,1
<W_Callafteroffers | 58>,A_Complete,<A_Cancelled | 90>,0.0546886083132359,0.0,771,0.9543194167250091,1,1
<W_Callafteroffers | 58>,A_Complete,<A_Complete | 44>,0.7117321605901546,0.0,10034,0.9543194167250091,1,1
<W_Callafteroffers | 61>,W_Validateapplication,<W_Validateapplication | 61>,1.0,0.0,1,0.9503908561669517,1,1
<W_Callafteroffers | 70>,A_Complete,<A_Cancelled | 23>,0.0666666666666666,0.0,1,0.9549099201868764,1,1
<W_Callafteroffers | 70>,A_Complete,<A_Cancelled | 90>,0.4666666666666667,0.0,7,0.9549099201868764,1,1
<W_Callafteroffers | 70>,A_Complete,<A_Complete | 44>,0.0666666666666666,0.0,1,0.9549099201868764,1,1
<W_Callafteroffers | 70>,A_Complete,<A_Complete | 70>,0.4,0.0,6,0.9549099201868764,1,1
<W_Callafteroffers | 71>,W_Validateapplication,<W_Validateapplication | 71>,1.0,0.0,4,0.9640627926281053,1,1
<W_Callafteroffers | 82>,A_Complete,<A_Cancelled | 82>,0.2857142857142857,0.0,2,0.9426904526842492,1,1
<W_Callafteroffers | 82>,A_Complete,<A_Complete | 82>,0.7142857142857143,0.0,5,0.9426904526842492,1,1
<W_Callafteroffers | 83>,A_Complete,<A_Cancelled | 23>,0.0204081632653061,0.0,4,0.9596409965438347,1,1
<W_Callafteroffers | 83>,A_Complete,<A_Cancelled | 71>,0.1377551020408163,0.0,27,0.9596409965438347,1,1
<W_Callafteroffers | 83>,A_Complete,<A_Complete | 11>,0.8418367346938775,0.0,165,0.9596409965438347,1,1
<W_Callafteroffers | 87>,A_Complete,<A_Cancelled | 23>,0.25,0.0,1,0.9460098122428403,1,1
<W_Callafteroffers | 87>,A_Complete,<A_Complete | 82>,0.25,0.0,1,0.9460098122428403,1,1
<W_Callafteroffers | 87>,A_Complete,<A_Complete | 87>,0.5,0.0,2,0.9460098122428403,1,1
<W_Callafteroffers | 94>,W_Validateapplication,<W_Validateapplication | 94>,1.0,0.0,3,0.9534746215288679,1,1
<W_Callafteroffers | 99>,A_Complete,<A_Cancelled | 46>,0.0045871559633027,0.0,1,0.9466623331539402,1,1
<W_Callafteroffers | 99>,A_Complete,<A_Cancelled | 72>,0.110091743119266,0.0,24,0.9466623331539402,1,1
<W_Callafteroffers | 99>,A_Complete,<A_Cancelled | 7>,0.1055045871559633,0.0,23,0.9466623331539402,1,1
<W_Callafteroffers | 99>,A_Complete,<A_Cancelled | 94>,0.0596330275229357,0.0,13,0.9466623331539402,1,1
<W_Callafteroffers | 99>,A_Complete,<A_Complete | 72>,0.1559633027522936,0.0,34,0.9466623331539402,1,1
<W_Callafteroffers | 99>,A_Complete,<A_Complete | 79>,0.4036697247706422,0.0,88,0.9466623331539402,1,1
<W_Callafteroffers | 99>,A_Complete,<A_Complete | 7>,0.1559633027522936,0.0,34,0.9466623331539402,1,1
<W_Callafteroffers | 99>,A_Complete,<A_Complete | 99>,0.0045871559633027,0.0,1,0.9466623331539402,1,1
<W_Callincompletefiles | 10>,A_Incomplete,<A_Cancelled | 1>,0.0004029008863819,0.0,3,0.9990123983623362,1,1
<W_Callincompletefiles | 10>,A_Incomplete,<A_Cancelled | 41>,0.0065807144775718,0.0,49,0.9990123983623362,1,1
<W_Callincompletefiles | 10>,A_Incomplete,<A_Cancelled | 45>,0.0001343002954606,0.0,1,0.9990123983623362,1,1
<W_Callincompletefiles | 10>,A_Incomplete,<A_Cancelled | 93>,0.0257856567284448,0.0,192,0.9990123983623362,1,1
<W_Callincompletefiles | 10>,A_Incomplete,<A_Incomplete | 14>,0.7821649207628257,0.0,5824,0.9990123983623362,1,1
<W_Callincompletefiles | 10>,A_Incomplete,<O_Accepted | 1>,0.0005372011818426,0.0,4,0.9990123983623362,1,1
<W_Callincompletefiles | 10>,A_Incomplete,<O_Accepted | 41>,0.0611066344345957,0.0,455,0.9990123983623362,1,1
<W_Callincompletefiles | 10>,A_Incomplete,<O_Accepted | 93>,0.1232876712328767,0.0,918,0.9990123983623362,1,1
<W_Callincompletefiles | 12>,A_Incomplete,<A_Cancelled | 12>,0.0058479532163742,0.0,1,0.8975117256335134,1,1
<W_Callincompletefiles | 12>,A_Incomplete,<A_Incomplete | 12>,0.5497076023391813,0.0,94,0.8975117256335134,1,1
<W_Callincompletefiles | 12>,A_Incomplete,<A_Incomplete | 33>,0.0058479532163742,0.0,1,0.8975117256335134,1,1
<W_Callincompletefiles | 12>,A_Incomplete,<A_Incomplete | 68>,0.0584795321637426,0.0,10,0.8975117256335134,1,1
<W_Callincompletefiles | 12>,A_Incomplete,<A_Incomplete | 75>,0.0058479532163742,0.0,1,0.8975117256335134,1,1
<W_Callincompletefiles | 12>,A_Incomplete,<A_Incomplete | 76>,0.0058479532163742,0.0,1,0.8975117256335134,1,1
<W_Callincompletefiles | 12>,A_Incomplete,<O_Accepted | 12>,0.1461988304093567,0.0,25,0.8975117256335134,1,1
<W_Callincompletefiles | 12>,A_Incomplete,<O_Accepted | 33>,0.023391812865497,0.0,4,0.8975117256335134,1,1
<W_Callincompletefiles | 12>,A_Incomplete,<O_Accepted | 68>,0.1403508771929824,0.0,24,0.8975117256335134,1,1
<W_Callincompletefiles | 12>,A_Incomplete,<O_Returned | 12>,0.0409356725146198,0.0,7,0.8975117256335134,1,1
<W_Callincompletefiles | 12>,A_Incomplete,<O_Returned | 68>,0.0175438596491228,0.0,3,0.8975117256335134,1,1
<W_Callincompletefiles | 13>,A_Incomplete,<A_Cancelled | 13>,0.0200267022696929,0.0,15,0.97664489714859,1,1
<W_Callincompletefiles | 13>,A_Incomplete,<A_Cancelled | 76>,0.0080106809078771,0.0,6,0.97664489714859,1,1
<W_Callincompletefiles | 13>,A_Incomplete,<A_Incomplete | 13>,0.6261682242990654,0.0,469,0.97664489714859,1,1
<W_Callincompletefiles | 13>,A_Incomplete,<A_Incomplete | 76>,0.0026702269692923,0.0,2,0.97664489714859,1,1
<W_Callincompletefiles | 13>,A_Incomplete,<O_Accepted | 13>,0.2456608811748998,0.0,184,0.97664489714859,1,1
<W_Callincompletefiles | 13>,A_Incomplete,<O_Accepted | 28>,0.0026702269692923,0.0,2,0.97664489714859,1,1
<W_Callincompletefiles | 13>,A_Incomplete,<O_Accepted | 76>,0.0734312416555407,0.0,55,0.97664489714859,1,1
<W_Callincompletefiles | 13>,A_Incomplete,<O_Returned | 13>,0.0120160213618157,0.0,9,0.97664489714859,1,1
<W_Callincompletefiles | 13>,A_Incomplete,<O_Returned | 76>,0.0093457943925233,0.0,7,0.97664489714859,1,1
<W_Callincompletefiles | 18>,A_Incomplete,<A_Cancelled | 18>,0.0166666666666666,0.0,1,0.8992563885279706,1,1
<W_Callincompletefiles | 18>,A_Incomplete,<A_Incomplete | 18>,0.6833333333333333,0.0,41,0.8992563885279706,1,1
<W_Callincompletefiles | 18>,A_Incomplete,<O_Accepted | 18>,0.2166666666666666,0.0,13,0.8992563885279706,1,1
<W_Callincompletefiles | 18>,A_Incomplete,<O_Accepted | 4>,0.0333333333333333,0.0,2,0.8992563885279706,1,1
<W_Callincompletefiles | 18>,A_Incomplete,<O_Returned | 18>,0.0333333333333333,0.0,2,0.8992563885279706,1,1
<W_Callincompletefiles | 18>,A_Incomplete,<O_Returned | 4>,0.0166666666666666,0.0,1,0.8992563885279706,1,1
<W_Callincompletefiles | 19>,A_Incomplete,<A_Cancelled | 41>,0.0034423407917383,0.0,2,0.9906167714823864,1,1
<W_Callincompletefiles | 19>,A_Incomplete,<A_Cancelled | 88>,0.0464716006884681,0.0,27,0.9906167714823864,1,1
<W_Callincompletefiles | 19>,A_Incomplete,<A_Cancelled | 93>,0.0120481927710843,0.0,7,0.9906167714823864,1,1
<W_Callincompletefiles | 19>,A_Incomplete,<A_Incomplete | 81>,0.3235800344234079,0.0,188,0.9906167714823864,1,1
<W_Callincompletefiles | 19>,A_Incomplete,<O_Accepted | 41>,0.0034423407917383,0.0,2,0.9906167714823864,1,1
<W_Callincompletefiles | 19>,A_Incomplete,<O_Accepted | 93>,0.0068846815834767,0.0,4,0.9906167714823864,1,1
<W_Callincompletefiles | 19>,A_Incomplete,<O_Returned | 88>,0.6041308089500861,0.0,351,0.9906167714823864,1,1
<W_Callincompletefiles | 26>,A_Incomplete,<A_Cancelled | 28>,0.0357142857142857,0.0,91,0.9795927046160384,1,1
<W_Callincompletefiles | 26>,A_Incomplete,<A_Incomplete | 13>,0.0027472527472527,0.0,7,0.9795927046160384,1,1
<W_Callincompletefiles | 26>,A_Incomplete,<A_Incomplete | 26>,0.6667974882260597,0.0,1699,0.9795927046160384,1,1
<W_Callincompletefiles | 26>,A_Incomplete,<A_Incomplete | 28>,0.0070643642072213,0.0,18,0.9795927046160384,1,1
<W_Callincompletefiles | 26>,A_Incomplete,<O_Accepted | 28>,0.2876766091051805,0.0,733,0.9795927046160384,1,1
<W_Callincompletefiles | 28>,A_Incomplete,<A_Cancelled | 63>,0.03125,0.0,8,0.9735110940156415,1,1
<W_Callincompletefiles | 28>,A_Incomplete,<A_Incomplete | 28>,0.00390625,0.0,1,0.9735110940156415,1,1
<W_Callincompletefiles | 28>,A_Incomplete,<A_Incomplete | 63>,0.6796875,0.0,174,0.9735110940156415,1,1
<W_Callincompletefiles | 28>,A_Incomplete,<O_Accepted | 63>,0.28515625,0.0,73,0.9735110940156415,1,1
<W_Callincompletefiles | 33>,A_Incomplete,<A_Cancelled | 33>,0.0384615384615384,0.0,3,0.8856346853037372,1,1
<W_Callincompletefiles | 33>,A_Incomplete,<A_Incomplete | 33>,0.5769230769230769,0.0,45,0.8856346853037372,1,1
<W_Callincompletefiles | 33>,A_Incomplete,<A_Incomplete | 68>,0.0897435897435897,0.0,7,0.8856346853037372,1,1
<W_Callincompletefiles | 33>,A_Incomplete,<A_Incomplete | 73>,0.0128205128205128,0.0,1,0.8856346853037372,1,1
<W_Callincompletefiles | 33>,A_Incomplete,<O_Accepted | 33>,0.1538461538461538,0.0,12,0.8856346853037372,1,1
<W_Callincompletefiles | 33>,A_Incomplete,<O_Accepted | 68>,0.0769230769230769,0.0,6,0.8856346853037372,1,1
<W_Callincompletefiles | 33>,A_Incomplete,<O_Accepted | 80>,0.0128205128205128,0.0,1,0.8856346853037372,1,1
<W_Callincompletefiles | 33>,A_Incomplete,<O_Returned | 33>,0.0384615384615384,0.0,3,0.8856346853037372,1,1
<W_Callincompletefiles | 45>,A_Incomplete,<A_Cancelled | 12>,0.0092165898617511,0.0,2,0.9055400977795961,1,1
<W_Callincompletefiles | 45>,A_Incomplete,<A_Cancelled | 45>,0.0046082949308755,0.0,1,0.9055400977795961,1,1
<W_Callincompletefiles | 45>,A_Incomplete,<A_Incomplete | 12>,0.5069124423963134,0.0,110,0.9055400977795961,1,1
<W_Callincompletefiles | 45>,A_Incomplete,<A_Incomplete | 13>,0.0138248847926267,0.0,3,0.9055400977795961,1,1
<W_Callincompletefiles | 45>,A_Incomplete,<A_Incomplete | 45>,0.2027649769585253,0.0,44,0.9055400977795961,1,1
<W_Callincompletefiles | 45>,A_Incomplete,<O_Accepted | 12>,0.2350230414746544,0.0,51,0.9055400977795961,1,1
<W_Callincompletefiles | 45>,A_Incomplete,<O_Returned | 12>,0.0230414746543778,0.0,5,0.9055400977795961,1,1
<W_Callincompletefiles | 45>,A_Incomplete,<O_Returned | 13>,0.0046082949308755,0.0,1,0.9055400977795961,1,1
<W_Callincompletefiles | 47>,A_Incomplete,<A_Cancelled | 47>,0.0833333333333333,0.0,1,0.9706621345032119,1,1
<W_Callincompletefiles | 47>,A_Incomplete,<A_Incomplete | 13>,0.1666666666666666,0.0,2,0.9706621345032119,1,1
<W_Callincompletefiles | 47>,A_Incomplete,<A_Incomplete | 47>,0.5,0.0,6,0.9706621345032119,1,1
<W_Callincompletefiles | 47>,A_Incomplete,<O_Accepted | 13>,0.0833333333333333,0.0,1,0.9706621345032119,1,1
<W_Callincompletefiles | 47>,A_Incomplete,<O_Returned | 76>,0.1666666666666666,0.0,2,0.9706621345032119,1,1
<W_Callincompletefiles | 48>,A_Incomplete,<A_Cancelled | 48>,0.0070921985815602,0.0,1,0.9535688155533822,1,1
<W_Callincompletefiles | 48>,A_Incomplete,<A_Cancelled | 52>,0.0283687943262411,0.0,4,0.9535688155533822,1,1
<W_Callincompletefiles | 48>,A_Incomplete,<A_Incomplete | 18>,0.0070921985815602,0.0,1,0.9535688155533822,1,1
<W_Callincompletefiles | 48>,A_Incomplete,<A_Incomplete | 48>,0.624113475177305,0.0,88,0.9535688155533822,1,1
<W_Callincompletefiles | 48>,A_Incomplete,<A_Incomplete | 52>,0.1063829787234042,0.0,15,0.9535688155533822,1,1
<W_Callincompletefiles | 48>,A_Incomplete,<O_Accepted | 48>,0.0780141843971631,0.0,11,0.9535688155533822,1,1
<W_Callincompletefiles | 48>,A_Incomplete,<O_Accepted | 52>,0.1489361702127659,0.0,21,0.9535688155533822,1,1
<W_Callincompletefiles | 4>,A_Incomplete,<A_Cancelled | 4>,0.0303030303030303,0.0,2,0.8999266839080132,1,1
<W_Callincompletefiles | 4>,A_Incomplete,<A_Incomplete | 4>,0.5,0.0,33,0.8999266839080132,1,1
<W_Callincompletefiles | 4>,A_Incomplete,<A_Incomplete | 80>,0.0151515151515151,0.0,1,0.8999266839080132,1,1
<W_Callincompletefiles | 4>,A_Incomplete,<O_Accepted | 4>,0.3333333333333333,0.0,22,0.8999266839080132,1,1
<W_Callincompletefiles | 4>,A_Incomplete,<O_Accepted | 80>,0.0303030303030303,0.0,2,0.8999266839080132,1,1
<W_Callincompletefiles | 4>,A_Incomplete,<O_Returned | 4>,0.0909090909090909,0.0,6,0.8999266839080132,1,1
<W_Callincompletefiles | 50>,A_Incomplete,<A_Incomplete | 18>,1.0,0.0,1,0.8992040332152091,1,1
<W_Callincompletefiles | 52>,A_Incomplete,<A_Cancelled | 52>,0.0144927536231884,0.0,1,0.9479114133277057,1,1
<W_Callincompletefiles | 52>,A_Incomplete,<A_Incomplete | 4>,0.0289855072463768,0.0,2,0.9479114133277057,1,1
<W_Callincompletefiles | 52>,A_Incomplete,<A_Incomplete | 52>,0.5797101449275363,0.0,40,0.9479114133277057,1,1
<W_Callincompletefiles | 52>,A_Incomplete,<A_Incomplete | 75>,0.072463768115942,0.0,5,0.9479114133277057,1,1
<W_Callincompletefiles | 52>,A_Incomplete,<O_Accepted | 52>,0.2898550724637681,0.0,20,0.9479114133277057,1,1
<W_Callincompletefiles | 52>,A_Incomplete,<O_Accepted | 75>,0.0144927536231884,0.0,1,0.9479114133277057,1,1
<W_Callincompletefiles | 57>,A_Incomplete,<A_Cancelled | 48>,0.0869565217391304,0.0,2,0.9435365697644074,1,1
<W_Callincompletefiles | 57>,A_Incomplete,<A_Cancelled | 61>,0.0434782608695652,0.0,1,0.9435365697644074,1,1
<W_Callincompletefiles | 57>,A_Incomplete,<A_Incomplete | 57>,0.3478260869565217,0.0,8,0.9435365697644074,1,1
<W_Callincompletefiles | 57>,A_Incomplete,<A_Incomplete | 66>,0.0434782608695652,0.0,1,0.9435365697644074,1,1
<W_Callincompletefiles | 57>,A_Incomplete,<A_Incomplete | 96>,0.0434782608695652,0.0,1,0.9435365697644074,1,1
<W_Callincompletefiles | 57>,A_Incomplete,<O_Returned | 18>,0.0869565217391304,0.0,2,0.9435365697644074,1,1
<W_Callincompletefiles | 57>,A_Incomplete,<O_Returned | 33>,0.0434782608695652,0.0,1,0.9435365697644074,1,1
<W_Callincompletefiles | 57>,A_Incomplete,<O_Returned | 48>,0.217391304347826,0.0,5,0.9435365697644074,1,1
<W_Callincompletefiles | 57>,A_Incomplete,<O_Returned | 61>,0.0434782608695652,0.0,1,0.9435365697644074,1,1
<W_Callincompletefiles | 57>,A_Incomplete,<O_Returned | 73>,0.0434782608695652,0.0,1,0.9435365697644074,1,1
<W_Callincompletefiles | 5>,A_Incomplete,<A_Cancelled | 45>,0.0013049151805132,0.0,3,0.9858905108700712,1,1
<W_Callincompletefiles | 5>,A_Incomplete,<A_Cancelled | 48>,0.0082644628099173,0.0,19,0.9858905108700712,1,1
<W_Callincompletefiles | 5>,A_Incomplete,<A_Cancelled | 49>,0.0191387559808612,0.0,44,0.9858905108700712,1,1
<W_Callincompletefiles | 5>,A_Incomplete,<A_Cancelled | 61>,0.0013049151805132,0.0,3,0.9858905108700712,1,1
<W_Callincompletefiles | 5>,A_Incomplete,<A_Incomplete | 14>,0.006959547629404,0.0,16,0.9858905108700712,1,1
<W_Callincompletefiles | 5>,A_Incomplete,<A_Incomplete | 45>,0.0026098303610265,0.0,6,0.9858905108700712,1,1
<W_Callincompletefiles | 5>,A_Incomplete,<A_Incomplete | 66>,0.7638103523270987,0.0,1756,0.9858905108700712,1,1
<W_Callincompletefiles | 5>,A_Incomplete,<O_Accepted | 41>,0.0039147455415398,0.0,9,0.9858905108700712,1,1
<W_Callincompletefiles | 5>,A_Incomplete,<O_Accepted | 45>,0.0104393214441061,0.0,24,0.9858905108700712,1,1
<W_Callincompletefiles | 5>,A_Incomplete,<O_Accepted | 47>,0.0008699434536755,0.0,2,0.9858905108700712,1,1
<W_Callincompletefiles | 5>,A_Incomplete,<O_Accepted | 48>,0.0282731622444541,0.0,65,0.9858905108700712,1,1
<W_Callincompletefiles | 5>,A_Incomplete,<O_Accepted | 49>,0.122662026968247,0.0,282,0.9858905108700712,1,1
<W_Callincompletefiles | 5>,A_Incomplete,<O_Accepted | 61>,0.0187037842540234,0.0,43,0.9858905108700712,1,1
<W_Callincompletefiles | 5>,A_Incomplete,<O_Returned | 45>,0.0008699434536755,0.0,2,0.9858905108700712,1,1
<W_Callincompletefiles | 5>,A_Incomplete,<O_Returned | 47>,0.0004349717268377,0.0,1,0.9858905108700712,1,1
<W_Callincompletefiles | 5>,A_Incomplete,<O_Returned | 49>,0.0095693779904306,0.0,22,0.9858905108700712,1,1
<W_Callincompletefiles | 5>,A_Incomplete,<O_Returned | 61>,0.0008699434536755,0.0,2,0.9858905108700712,1,1
<W_Callincompletefiles | 61>,A_Incomplete,<A_Cancelled | 61>,0.03125,0.0,4,0.9475068980665137,1,1
<W_Callincompletefiles | 61>,A_Incomplete,<A_Cancelled | 73>,0.0078125,0.0,1,0.9475068980665137,1,1
<W_Callincompletefiles | 61>,A_Incomplete,<A_Incomplete | 12>,0.015625,0.0,2,0.9475068980665137,1,1
<W_Callincompletefiles | 61>,A_Incomplete,<A_Incomplete | 61>,0.6484375,0.0,83,0.9475068980665137,1,1
<W_Callincompletefiles | 61>,A_Incomplete,<A_Incomplete | 73>,0.0546875,0.0,7,0.9475068980665137,1,1
<W_Callincompletefiles | 61>,A_Incomplete,<O_Accepted | 52>,0.0078125,0.0,1,0.9475068980665137,1,1
<W_Callincompletefiles | 61>,A_Incomplete,<O_Accepted | 61>,0.203125,0.0,26,0.9475068980665137,1,1
<W_Callincompletefiles | 61>,A_Incomplete,<O_Accepted | 73>,0.0234375,0.0,3,0.9475068980665137,1,1
<W_Callincompletefiles | 61>,A_Incomplete,<O_Returned | 61>,0.0078125,0.0,1,0.9475068980665137,1,1
<W_Callincompletefiles | 63>,A_Incomplete,<A_Cancelled | 63>,0.0293040293040293,0.0,16,0.9657396263025024,1,1
